v_r(m/s)           v_z(m/s)           EVDF(m-3s-3)       
1.0983336055e+06   -1.0523568499e+06  3.2456905586e-22  
1.0983336055e+06   -1.0319227363e+06  5.2742471577e-22  
1.0983336055e+06   -1.0114886228e+06  4.9136148734e-22  
1.0983336055e+06   -9.9105450916e+05  7.3478827924e-22  
1.0983336055e+06   -9.7062039557e+05  9.6469136047e-22  
1.0983336055e+06   -9.5018628198e+05  1.5822741473e-21  
1.0983336055e+06   -9.2975216839e+05  1.9338906245e-21  
1.0983336055e+06   -9.0931805480e+05  2.3260782337e-21  
1.0983336055e+06   -8.8888394121e+05  2.9526768276e-21  
1.0983336055e+06   -8.6844982762e+05  3.5612438074e-21  
1.0983336055e+06   -8.4801571403e+05  4.7693619597e-21  
1.0983336055e+06   -8.2758160044e+05  5.1570416653e-21  
1.0983336055e+06   -8.0714748685e+05  6.8745529193e-21  
1.0983336055e+06   -7.8671337325e+05  7.9699734828e-21  
1.0983336055e+06   -7.6627925966e+05  9.0383466250e-21  
1.0983336055e+06   -7.4584514607e+05  1.0417765112e-20  
1.0983336055e+06   -7.2541103248e+05  1.1869310057e-20  
1.0983336055e+06   -7.0497691889e+05  1.3618376635e-20  
1.0983336055e+06   -6.8454280530e+05  1.5322364179e-20  
1.0983336055e+06   -6.6410869171e+05  1.6769401219e-20  
1.0983336055e+06   -6.4367457812e+05  1.8784434108e-20  
1.0983336055e+06   -6.2324046453e+05  2.0682261504e-20  
1.0983336055e+06   -6.0280635093e+05  2.3292337661e-20  
1.0983336055e+06   -5.8237223734e+05  2.6078222058e-20  
1.0983336055e+06   -5.6193812375e+05  2.8873122261e-20  
1.0983336055e+06   -5.4150401016e+05  3.1208216302e-20  
1.0983336055e+06   -5.2106989657e+05  3.3399057429e-20  
1.0983336055e+06   -5.0063578298e+05  3.5932499226e-20  
1.0983336055e+06   -4.8020166939e+05  3.8538067480e-20  
1.0983336055e+06   -4.5976755580e+05  4.0453926490e-20  
1.0983336055e+06   -4.3933344221e+05  4.3068510551e-20  
1.0983336055e+06   -4.1889932862e+05  4.6237566749e-20  
1.0983336055e+06   -3.9846521502e+05  4.7919014775e-20  
1.0983336055e+06   -3.7803110143e+05  5.0975373384e-20  
1.0983336055e+06   -3.5759698784e+05  5.2215046861e-20  
1.0983336055e+06   -3.3716287425e+05  5.4694393816e-20  
1.0983336055e+06   -3.1672876066e+05  5.7079074796e-20  
1.0983336055e+06   -2.9629464707e+05  6.0189528248e-20  
1.0983336055e+06   -2.7586053348e+05  6.2718462141e-20  
1.0983336055e+06   -2.5542641989e+05  6.4066325304e-20  
1.0983336055e+06   -2.3499230630e+05  6.5463775406e-20  
1.0983336055e+06   -2.1455819271e+05  6.8524641918e-20  
1.0983336055e+06   -1.9412407911e+05  6.9281969715e-20  
1.0983336055e+06   -1.7368996552e+05  7.2865753041e-20  
1.0983336055e+06   -1.5325585193e+05  7.3663651970e-20  
1.0983336055e+06   -1.3282173834e+05  7.5408210645e-20  
1.0983336055e+06   -1.1238762475e+05  7.6837216071e-20  
1.0983336055e+06   -9.1953511160e+04  7.8329332148e-20  
1.0983336055e+06   -7.1519397569e+04  7.8302284726e-20  
1.0983336055e+06   -5.1085283978e+04  7.8744059274e-20  
1.0983336055e+06   -3.0651170387e+04  8.0448046818e-20  
1.0983336055e+06   -1.0217056796e+04  8.0520173275e-20  
1.0983336055e+06   1.0217056796e+04   8.1426261889e-20  
1.0983336055e+06   3.0651170387e+04   8.1259469457e-20  
1.0983336055e+06   5.1085283978e+04   8.1417246082e-20  
1.0983336055e+06   7.1519397569e+04   8.0736552645e-20  
1.0983336055e+06   9.1953511160e+04   8.0732044742e-20  
1.0983336055e+06   1.1238762475e+05   8.0461570528e-20  
1.0983336055e+06   1.3282173834e+05   7.9884558874e-20  
1.0983336055e+06   1.5325585193e+05   7.7026548021e-20  
1.0983336055e+06   1.7368996552e+05   7.5498368716e-20  
1.0983336055e+06   1.9412407911e+05   7.4637359137e-20  
1.0983336055e+06   2.1455819271e+05   7.3735778426e-20  
1.0983336055e+06   2.3499230630e+05   7.1950648619e-20  
1.0983336055e+06   2.5542641989e+05   7.0381898182e-20  
1.0983336055e+06   2.7586053348e+05   6.9110669380e-20  
1.0983336055e+06   2.9629464707e+05   6.6230119010e-20  
1.0983336055e+06   3.1672876066e+05   6.4197054507e-20  
1.0983336055e+06   3.3716287425e+05   6.1086601055e-20  
1.0983336055e+06   3.5759698784e+05   5.8909283639e-20  
1.0983336055e+06   3.7803110143e+05   5.8160971649e-20  
1.0983336055e+06   3.9846521502e+05   5.4081318933e-20  
1.0983336055e+06   4.1889932862e+05   5.2327744450e-20  
1.0983336055e+06   4.3933344221e+05   5.0218045587e-20  
1.0983336055e+06   4.5976755580e+05   4.7346511024e-20  
1.0983336055e+06   4.8020166939e+05   4.4511039688e-20  
1.0983336055e+06   5.0063578298e+05   4.2031692734e-20  
1.0983336055e+06   5.2106989657e+05   3.9119587038e-20  
1.0983336055e+06   5.4150401016e+05   3.6775477190e-20  
1.0983336055e+06   5.6193812375e+05   3.4665778327e-20  
1.0983336055e+06   5.8237223734e+05   3.1627451332e-20  
1.0983336055e+06   6.0280635093e+05   2.9684544901e-20  
1.0983336055e+06   6.2324046453e+05   2.6799486626e-20  
1.0983336055e+06   6.4367457812e+05   2.4942230362e-20  
1.0983336055e+06   6.6410869171e+05   2.1782189971e-20  
1.0983336055e+06   6.8454280530e+05   1.9686014819e-20  
1.0983336055e+06   7.0497691889e+05   1.7504189499e-20  
1.0983336055e+06   7.2541103248e+05   1.5750615016e-20  
1.0983336055e+06   7.4584514607e+05   1.3699518899e-20  
1.0983336055e+06   7.6627925966e+05   1.2942191102e-20  
1.0983336055e+06   7.8671337325e+05   1.0769381590e-20  
1.0983336055e+06   8.0714748685e+05   9.2231706707e-21  
1.0983336055e+06   8.2758160044e+05   7.9113707366e-21  
1.0983336055e+06   8.4801571403e+05   6.4508099852e-21  
1.0983336055e+06   8.6844982762e+05   5.5627529852e-21  
1.0983336055e+06   8.8888394121e+05   4.5935537211e-21  
1.0983336055e+06   9.0931805480e+05   3.9714630307e-21  
1.0983336055e+06   9.2975216839e+05   3.1329929698e-21  
1.0983336055e+06   9.5018628198e+05   2.2764912946e-21  
1.0983336055e+06   9.7062039557e+05   1.8392246499e-21  
1.0983336055e+06   9.9105450916e+05   1.3929421981e-21  
1.0983336055e+06   1.0114886228e+06   9.2412022849e-22  
1.0983336055e+06   1.0319227363e+06   6.6266182238e-22  
1.0983336055e+06   1.0523568499e+06   5.0939310156e-22  
1.0983336055e+06   1.0727909635e+06   4.0120341627e-22  
1.0983336055e+06   1.0932250771e+06   2.2539517768e-22  
1.0983336055e+06   1.1136591907e+06   1.6228452793e-22  
1.0983336055e+06   1.1340933043e+06   1.3072920305e-22  
1.0983336055e+06   1.1545274179e+06   4.9586939090e-23  
1.0983336055e+06   1.1749615315e+06   1.3523710661e-23  
1.0983336055e+06   1.1953956451e+06   3.1555324875e-23  
1.0983336055e+06   1.2158297587e+06   1.8031614214e-23  
1.0983336055e+06   1.2362638723e+06   4.5079035536e-24  
1.0983336055e+06   1.2566979858e+06   9.0158071072e-24  
1.0983336055e+06   1.2771320994e+06   4.5079035536e-24  
1.0983336055e+06   1.2975662130e+06   0.0000000000e+00  
1.0983336055e+06   1.3180003266e+06   0.0000000000e+00  
1.0983336055e+06   1.3384344402e+06   0.0000000000e+00  
1.0983336055e+06   1.3588685538e+06   0.0000000000e+00  
1.0983336055e+06   1.3793026674e+06   0.0000000000e+00  
1.0983336055e+06   1.3997367810e+06   0.0000000000e+00  
1.0983336055e+06   1.4201708946e+06   0.0000000000e+00  
1.0983336055e+06   1.4406050082e+06   0.0000000000e+00  
1.0983336055e+06   1.4610391218e+06   0.0000000000e+00  
1.0983336055e+06   1.4814732353e+06   0.0000000000e+00  
1.0983336055e+06   1.5019073489e+06   0.0000000000e+00  
1.0983336055e+06   1.5223414625e+06   0.0000000000e+00  
1.0983336055e+06   1.5427755761e+06   0.0000000000e+00  
1.0983336055e+06   1.5632096897e+06   0.0000000000e+00  
1.0983336055e+06   1.5836438033e+06   0.0000000000e+00  
1.0983336055e+06   1.6040779169e+06   0.0000000000e+00  
1.0983336055e+06   1.6245120305e+06   0.0000000000e+00  
1.0983336055e+06   1.6449461441e+06   0.0000000000e+00  
1.0983336055e+06   1.6653802577e+06   0.0000000000e+00  
1.0983336055e+06   1.6858143713e+06   0.0000000000e+00  
1.0983336055e+06   1.7062484848e+06   0.0000000000e+00  
1.0983336055e+06   1.7266825984e+06   0.0000000000e+00  
1.0983336055e+06   1.7471167120e+06   0.0000000000e+00  
1.0983336055e+06   1.7675508256e+06   0.0000000000e+00  
1.0983336055e+06   1.7879849392e+06   0.0000000000e+00  
1.0983336055e+06   1.8084190528e+06   0.0000000000e+00  
1.0983336055e+06   1.8288531664e+06   0.0000000000e+00  
1.0983336055e+06   1.8492872800e+06   0.0000000000e+00  
1.0983336055e+06   1.8697213936e+06   0.0000000000e+00  
1.0983336055e+06   1.8901555072e+06   0.0000000000e+00  
1.0983336055e+06   1.9105896208e+06   0.0000000000e+00  
1.0983336055e+06   1.9310237344e+06   0.0000000000e+00  
1.0983336055e+06   1.9514578479e+06   0.0000000000e+00  
1.0983336055e+06   1.9718919615e+06   0.0000000000e+00  
1.0983336055e+06   1.9923260751e+06   0.0000000000e+00  
1.0983336055e+06   2.0127601887e+06   0.0000000000e+00  
1.0983336055e+06   2.0331943023e+06   0.0000000000e+00  
1.1085506623e+06   -2.0331943023e+06  0.0000000000e+00  
1.1085506623e+06   -2.0127601887e+06  0.0000000000e+00  
1.1085506623e+06   -1.9923260751e+06  0.0000000000e+00  
1.1085506623e+06   -1.9718919615e+06  0.0000000000e+00  
1.1085506623e+06   -1.9514578479e+06  0.0000000000e+00  
1.1085506623e+06   -1.9310237344e+06  0.0000000000e+00  
1.1085506623e+06   -1.9105896208e+06  0.0000000000e+00  
1.1085506623e+06   -1.8901555072e+06  0.0000000000e+00  
1.1085506623e+06   -1.8697213936e+06  0.0000000000e+00  
1.1085506623e+06   -1.8492872800e+06  0.0000000000e+00  
1.1085506623e+06   -1.8288531664e+06  0.0000000000e+00  
1.1085506623e+06   -1.8084190528e+06  0.0000000000e+00  
1.1085506623e+06   -1.7879849392e+06  0.0000000000e+00  
1.1085506623e+06   -1.7675508256e+06  0.0000000000e+00  
1.1085506623e+06   -1.7471167120e+06  0.0000000000e+00  
1.1085506623e+06   -1.7266825984e+06  0.0000000000e+00  
1.1085506623e+06   -1.7062484848e+06  0.0000000000e+00  
1.1085506623e+06   -1.6858143713e+06  0.0000000000e+00  
1.1085506623e+06   -1.6653802577e+06  0.0000000000e+00  
1.1085506623e+06   -1.6449461441e+06  0.0000000000e+00  
1.1085506623e+06   -1.6245120305e+06  0.0000000000e+00  
1.1085506623e+06   -1.6040779169e+06  0.0000000000e+00  
1.1085506623e+06   -1.5836438033e+06  0.0000000000e+00  
1.1085506623e+06   -1.5632096897e+06  0.0000000000e+00  
1.1085506623e+06   -1.5427755761e+06  0.0000000000e+00  
1.1085506623e+06   -1.5223414625e+06  0.0000000000e+00  
1.1085506623e+06   -1.5019073489e+06  0.0000000000e+00  
1.1085506623e+06   -1.4814732353e+06  0.0000000000e+00  
1.1085506623e+06   -1.4610391218e+06  0.0000000000e+00  
1.1085506623e+06   -1.4406050082e+06  0.0000000000e+00  
1.1085506623e+06   -1.4201708946e+06  0.0000000000e+00  
1.1085506623e+06   -1.3997367810e+06  0.0000000000e+00  
1.1085506623e+06   -1.3793026674e+06  0.0000000000e+00  
1.1085506623e+06   -1.3588685538e+06  0.0000000000e+00  
1.1085506623e+06   -1.3384344402e+06  0.0000000000e+00  
1.1085506623e+06   -1.3180003266e+06  0.0000000000e+00  
1.1085506623e+06   -1.2975662130e+06  0.0000000000e+00  
1.1085506623e+06   -1.2771320994e+06  0.0000000000e+00  
1.1085506623e+06   -1.2566979858e+06  0.0000000000e+00  
1.1085506623e+06   -1.2362638723e+06  4.5079035536e-24  
1.1085506623e+06   -1.2158297587e+06  1.8031614214e-23  
1.1085506623e+06   -1.1953956451e+06  3.1555324875e-23  
1.1085506623e+06   -1.1749615315e+06  4.5079035536e-24  
1.1085506623e+06   -1.1545274179e+06  5.4094842643e-23  
1.1085506623e+06   -1.1340933043e+06  5.4094842643e-23  
1.1085506623e+06   -1.1136591907e+06  4.5079035536e-23  
1.1085506623e+06   -1.0932250771e+06  1.1269758884e-22  
1.1085506623e+06   -1.0727909635e+06  1.0818968529e-22  
1.1085506623e+06   -1.0523568499e+06  1.4876081727e-22  
1.1085506623e+06   -1.0319227363e+06  4.4177454825e-22  
1.1085506623e+06   -1.0114886228e+06  4.3275874115e-22  
1.1085506623e+06   -9.9105450916e+05  6.7618553304e-22  
1.1085506623e+06   -9.7062039557e+05  9.5116764981e-22  
1.1085506623e+06   -9.5018628198e+05  1.2982762234e-21  
1.1085506623e+06   -9.2975216839e+05  1.6273531829e-21  
1.1085506623e+06   -9.0931805480e+05  2.0285565991e-21  
1.1085506623e+06   -8.8888394121e+05  2.5740129291e-21  
1.1085506623e+06   -8.6844982762e+05  3.2276589444e-21  
1.1085506623e+06   -8.4801571403e+05  3.9083523810e-21  
1.1085506623e+06   -8.2758160044e+05  5.4185000714e-21  
1.1085506623e+06   -8.0714748685e+05  5.9504326908e-21  
1.1085506623e+06   -7.8671337325e+05  7.0097900259e-21  
1.1085506623e+06   -7.6627925966e+05  8.2134002747e-21  
1.1085506623e+06   -7.4584514607e+05  9.3448840666e-21  
1.1085506623e+06   -7.2541103248e+05  1.0855031757e-20  
1.1085506623e+06   -7.0497691889e+05  1.2960222717e-20  
1.1085506623e+06   -6.8454280530e+05  1.4776907849e-20  
1.1085506623e+06   -6.6410869171e+05  1.6544006042e-20  
1.1085506623e+06   -6.4367457812e+05  1.8599610062e-20  
1.1085506623e+06   -6.2324046453e+05  1.9722078047e-20  
1.1085506623e+06   -6.0280635093e+05  2.1646952864e-20  
1.1085506623e+06   -5.8237223734e+05  2.4847564387e-20  
1.1085506623e+06   -5.6193812375e+05  2.6551551931e-20  
1.1085506623e+06   -5.4150401016e+05  2.8814519515e-20  
1.1085506623e+06   -5.2106989657e+05  3.0568093997e-20  
1.1085506623e+06   -5.0063578298e+05  3.3719118581e-20  
1.1085506623e+06   -4.8020166939e+05  3.5788246312e-20  
1.1085506623e+06   -4.5976755580e+05  3.7848358236e-20  
1.1085506623e+06   -4.3933344221e+05  3.9259332048e-20  
1.1085506623e+06   -4.1889932862e+05  4.2293151140e-20  
1.1085506623e+06   -3.9846521502e+05  4.5462207338e-20  
1.1085506623e+06   -3.7803110143e+05  4.8383328841e-20  
1.1085506623e+06   -3.5759698784e+05  5.0547122547e-20  
1.1085506623e+06   -3.3716287425e+05  5.2990406273e-20  
1.1085506623e+06   -3.1672876066e+05  5.4752996562e-20  
1.1085506623e+06   -2.9629464707e+05  5.7232343517e-20  
1.1085506623e+06   -2.7586053348e+05  5.9873974999e-20  
1.1085506623e+06   -2.5542641989e+05  6.1397646400e-20  
1.1085506623e+06   -2.3499230630e+05  6.3710200923e-20  
1.1085506623e+06   -2.1455819271e+05  6.5071587796e-20  
1.1085506623e+06   -1.9412407911e+05  6.8344325776e-20  
1.1085506623e+06   -1.7368996552e+05  6.9656125710e-20  
1.1085506623e+06   -1.5325585193e+05  7.0661388203e-20  
1.1085506623e+06   -1.3282173834e+05  7.1184305015e-20  
1.1085506623e+06   -1.1238762475e+05  7.3199337904e-20  
1.1085506623e+06   -9.1953511160e+04  7.4822183183e-20  
1.1085506623e+06   -7.1519397569e+04  7.4357869117e-20  
1.1085506623e+06   -5.1085283978e+04  7.5985222300e-20  
1.1085506623e+06   -3.0651170387e+04  7.5908587939e-20  
1.1085506623e+06   -1.0217056796e+04  7.6553218147e-20  
1.1085506623e+06   1.0217056796e+04   7.6508139112e-20  
1.1085506623e+06   3.0651170387e+04   7.5863508904e-20  
1.1085506623e+06   5.1085283978e+04   7.5624590015e-20  
1.1085506623e+06   7.1519397569e+04   7.6147506828e-20  
1.1085506623e+06   9.1953511160e+04   7.5173799660e-20  
1.1085506623e+06   1.1238762475e+05   7.4402948152e-20  
1.1085506623e+06   1.3282173834e+05   7.4849230604e-20  
1.1085506623e+06   1.5325585193e+05   7.3393177756e-20  
1.1085506623e+06   1.7368996552e+05   7.2455533817e-20  
1.1085506623e+06   1.9412407911e+05   7.1571984721e-20  
1.1085506623e+06   2.1455819271e+05   7.0088884452e-20  
1.1085506623e+06   2.3499230630e+05   6.7420205548e-20  
1.1085506623e+06   2.5542641989e+05   6.4909303268e-20  
1.1085506623e+06   2.7586053348e+05   6.4327783710e-20  
1.1085506623e+06   2.9629464707e+05   6.2457003735e-20  
1.1085506623e+06   3.1672876066e+05   5.9810864349e-20  
1.1085506623e+06   3.3716287425e+05   5.8629793618e-20  
1.1085506623e+06   3.5759698784e+05   5.5997177943e-20  
1.1085506623e+06   3.7803110143e+05   5.3184246125e-20  
1.1085506623e+06   3.9846521502e+05   5.1340513572e-20  
1.1085506623e+06   4.1889932862e+05   4.9465225694e-20  
1.1085506623e+06   4.3933344221e+05   4.6598199034e-20  
1.1085506623e+06   4.5976755580e+05   4.5214272643e-20  
1.1085506623e+06   4.8020166939e+05   4.1959566277e-20  
1.1085506623e+06   5.0063578298e+05   3.8456925216e-20  
1.1085506623e+06   5.2106989657e+05   3.6428368617e-20  
1.1085506623e+06   5.4150401016e+05   3.5463677256e-20  
1.1085506623e+06   5.6193812375e+05   3.2208970891e-20  
1.1085506623e+06   5.8237223734e+05   2.9323912616e-20  
1.1085506623e+06   6.0280635093e+05   2.7597385555e-20  
1.1085506623e+06   6.2324046453e+05   2.5586860570e-20  
1.1085506623e+06   6.4367457812e+05   2.3242750722e-20  
1.1085506623e+06   6.6410869171e+05   2.0407279387e-20  
1.1085506623e+06   6.8454280530e+05   1.8527483605e-20  
1.1085506623e+06   7.0497691889e+05   1.7188636250e-20  
1.1085506623e+06   7.2541103248e+05   1.4979763509e-20  
1.1085506623e+06   7.4584514607e+05   1.3311839194e-20  
1.1085506623e+06   7.6627925966e+05   1.1720549239e-20  
1.1085506623e+06   7.8671337325e+05   9.9128799144e-21  
1.1085506623e+06   8.0714748685e+05   8.2855267315e-21  
1.1085506623e+06   8.2758160044e+05   7.3028037568e-21  
1.1085506623e+06   8.4801571403e+05   5.9324010765e-21  
1.1085506623e+06   8.6844982762e+05   5.1390100511e-21  
1.1085506623e+06   8.8888394121e+05   4.4808561323e-21  
1.1085506623e+06   9.0931805480e+05   3.5837833251e-21  
1.1085506623e+06   9.2975216839e+05   2.6461393860e-21  
1.1085506623e+06   9.5018628198e+05   2.1051909595e-21  
1.1085506623e+06   9.7062039557e+05   1.7761140001e-21  
1.1085506623e+06   9.9105450916e+05   1.3027841270e-21  
1.1085506623e+06   1.0114886228e+06   9.2412022849e-22  
1.1085506623e+06   1.0319227363e+06   7.3028037568e-22  
1.1085506623e+06   1.0523568499e+06   5.0939310156e-22  
1.1085506623e+06   1.0727909635e+06   2.4793469545e-22  
1.1085506623e+06   1.0932250771e+06   2.3891888834e-22  
1.1085506623e+06   1.1136591907e+06   1.0368178173e-22  
1.1085506623e+06   1.1340933043e+06   8.1142263965e-23  
1.1085506623e+06   1.1545274179e+06   4.0571131982e-23  
1.1085506623e+06   1.1749615315e+06   2.2539517768e-23  
1.1085506623e+06   1.1953956451e+06   2.2539517768e-23  
1.1085506623e+06   1.2158297587e+06   9.0158071072e-24  
1.1085506623e+06   1.2362638723e+06   0.0000000000e+00  
1.1085506623e+06   1.2566979858e+06   0.0000000000e+00  
1.1085506623e+06   1.2771320994e+06   9.0158071072e-24  
1.1085506623e+06   1.2975662130e+06   0.0000000000e+00  
1.1085506623e+06   1.3180003266e+06   0.0000000000e+00  
1.1085506623e+06   1.3384344402e+06   0.0000000000e+00  
1.1085506623e+06   1.3588685538e+06   0.0000000000e+00  
1.1085506623e+06   1.3793026674e+06   0.0000000000e+00  
1.1085506623e+06   1.3997367810e+06   0.0000000000e+00  
1.1085506623e+06   1.4201708946e+06   0.0000000000e+00  
1.1085506623e+06   1.4406050082e+06   0.0000000000e+00  
1.1085506623e+06   1.4610391218e+06   0.0000000000e+00  
1.1085506623e+06   1.4814732353e+06   0.0000000000e+00  
1.1085506623e+06   1.5019073489e+06   0.0000000000e+00  
1.1085506623e+06   1.5223414625e+06   0.0000000000e+00  
1.1085506623e+06   1.5427755761e+06   0.0000000000e+00  
1.1085506623e+06   1.5632096897e+06   0.0000000000e+00  
1.1085506623e+06   1.5836438033e+06   0.0000000000e+00  
1.1085506623e+06   1.6040779169e+06   0.0000000000e+00  
1.1085506623e+06   1.6245120305e+06   0.0000000000e+00  
1.1085506623e+06   1.6449461441e+06   0.0000000000e+00  
1.1085506623e+06   1.6653802577e+06   0.0000000000e+00  
1.1085506623e+06   1.6858143713e+06   0.0000000000e+00  
1.1085506623e+06   1.7062484848e+06   0.0000000000e+00  
1.1085506623e+06   1.7266825984e+06   0.0000000000e+00  
1.1085506623e+06   1.7471167120e+06   0.0000000000e+00  
1.1085506623e+06   1.7675508256e+06   0.0000000000e+00  
1.1085506623e+06   1.7879849392e+06   0.0000000000e+00  
1.1085506623e+06   1.8084190528e+06   0.0000000000e+00  
1.1085506623e+06   1.8288531664e+06   0.0000000000e+00  
1.1085506623e+06   1.8492872800e+06   0.0000000000e+00  
1.1085506623e+06   1.8697213936e+06   0.0000000000e+00  
1.1085506623e+06   1.8901555072e+06   0.0000000000e+00  
1.1085506623e+06   1.9105896208e+06   0.0000000000e+00  
1.1085506623e+06   1.9310237344e+06   0.0000000000e+00  
1.1085506623e+06   1.9514578479e+06   0.0000000000e+00  
1.1085506623e+06   1.9718919615e+06   0.0000000000e+00  
1.1085506623e+06   1.9923260751e+06   0.0000000000e+00  
1.1085506623e+06   2.0127601887e+06   0.0000000000e+00  
1.1085506623e+06   2.0331943023e+06   0.0000000000e+00  
1.1187677191e+06   -2.0331943023e+06  0.0000000000e+00  
1.1187677191e+06   -2.0127601887e+06  0.0000000000e+00  
1.1187677191e+06   -1.9923260751e+06  0.0000000000e+00  
1.1187677191e+06   -1.9718919615e+06  0.0000000000e+00  
1.1187677191e+06   -1.9514578479e+06  0.0000000000e+00  
1.1187677191e+06   -1.9310237344e+06  0.0000000000e+00  
1.1187677191e+06   -1.9105896208e+06  0.0000000000e+00  
1.1187677191e+06   -1.8901555072e+06  0.0000000000e+00  
1.1187677191e+06   -1.8697213936e+06  0.0000000000e+00  
1.1187677191e+06   -1.8492872800e+06  0.0000000000e+00  
1.1187677191e+06   -1.8288531664e+06  0.0000000000e+00  
1.1187677191e+06   -1.8084190528e+06  0.0000000000e+00  
1.1187677191e+06   -1.7879849392e+06  0.0000000000e+00  
1.1187677191e+06   -1.7675508256e+06  0.0000000000e+00  
1.1187677191e+06   -1.7471167120e+06  0.0000000000e+00  
1.1187677191e+06   -1.7266825984e+06  0.0000000000e+00  
1.1187677191e+06   -1.7062484848e+06  0.0000000000e+00  
1.1187677191e+06   -1.6858143713e+06  0.0000000000e+00  
1.1187677191e+06   -1.6653802577e+06  0.0000000000e+00  
1.1187677191e+06   -1.6449461441e+06  0.0000000000e+00  
1.1187677191e+06   -1.6245120305e+06  0.0000000000e+00  
1.1187677191e+06   -1.6040779169e+06  0.0000000000e+00  
1.1187677191e+06   -1.5836438033e+06  0.0000000000e+00  
1.1187677191e+06   -1.5632096897e+06  0.0000000000e+00  
1.1187677191e+06   -1.5427755761e+06  0.0000000000e+00  
1.1187677191e+06   -1.5223414625e+06  0.0000000000e+00  
1.1187677191e+06   -1.5019073489e+06  0.0000000000e+00  
1.1187677191e+06   -1.4814732353e+06  0.0000000000e+00  
1.1187677191e+06   -1.4610391218e+06  0.0000000000e+00  
1.1187677191e+06   -1.4406050082e+06  0.0000000000e+00  
1.1187677191e+06   -1.4201708946e+06  0.0000000000e+00  
1.1187677191e+06   -1.3997367810e+06  0.0000000000e+00  
1.1187677191e+06   -1.3793026674e+06  0.0000000000e+00  
1.1187677191e+06   -1.3588685538e+06  0.0000000000e+00  
1.1187677191e+06   -1.3384344402e+06  0.0000000000e+00  
1.1187677191e+06   -1.3180003266e+06  0.0000000000e+00  
1.1187677191e+06   -1.2975662130e+06  0.0000000000e+00  
1.1187677191e+06   -1.2771320994e+06  0.0000000000e+00  
1.1187677191e+06   -1.2566979858e+06  0.0000000000e+00  
1.1187677191e+06   -1.2362638723e+06  4.5079035536e-24  
1.1187677191e+06   -1.2158297587e+06  9.0158071072e-24  
1.1187677191e+06   -1.1953956451e+06  1.3523710661e-23  
1.1187677191e+06   -1.1749615315e+06  9.0158071072e-24  
1.1187677191e+06   -1.1545274179e+06  1.3523710661e-23  
1.1187677191e+06   -1.1340933043e+06  1.3523710661e-23  
1.1187677191e+06   -1.1136591907e+06  3.6063228429e-23  
1.1187677191e+06   -1.0932250771e+06  5.8602746197e-23  
1.1187677191e+06   -1.0727909635e+06  1.5777662438e-22  
1.1187677191e+06   -1.0523568499e+06  2.2990308123e-22  
1.1187677191e+06   -1.0319227363e+06  3.1555324875e-22  
1.1187677191e+06   -1.0114886228e+06  4.2825083759e-22  
1.1187677191e+06   -9.9105450916e+05  6.4463020817e-22  
1.1187677191e+06   -9.7062039557e+05  8.5199377163e-22  
1.1187677191e+06   -9.5018628198e+05  1.0278020102e-21  
1.1187677191e+06   -9.2975216839e+05  1.4605607514e-21  
1.1187677191e+06   -9.0931805480e+05  1.8257009392e-21  
1.1187677191e+06   -8.8888394121e+05  2.1592858022e-21  
1.1187677191e+06   -8.6844982762e+05  2.8940740814e-21  
1.1187677191e+06   -8.4801571403e+05  3.5792754216e-21  
1.1187677191e+06   -8.2758160044e+05  4.2509530511e-21  
1.1187677191e+06   -8.0714748685e+05  5.7115138024e-21  
1.1187677191e+06   -7.8671337325e+05  6.6716972593e-21  
1.1187677191e+06   -7.6627925966e+05  7.6003253914e-21  
1.1187677191e+06   -7.4584514607e+05  9.0473624321e-21  
1.1187677191e+06   -7.2541103248e+05  9.9534510464e-21  
1.1187677191e+06   -7.0497691889e+05  1.1170585006e-20  
1.1187677191e+06   -6.8454280530e+05  1.2595082529e-20  
1.1187677191e+06   -6.6410869171e+05  1.4930176570e-20  
1.1187677191e+06   -6.4367457812e+05  1.6796448641e-20  
1.1187677191e+06   -6.2324046453e+05  1.8883607986e-20  
1.1187677191e+06   -6.0280635093e+05  2.0835530225e-20  
1.1187677191e+06   -5.8237223734e+05  2.2142822255e-20  
1.1187677191e+06   -5.6193812375e+05  2.4725850992e-20  
1.1187677191e+06   -5.4150401016e+05  2.5902413819e-20  
1.1187677191e+06   -5.2106989657e+05  2.8670266601e-20  
1.1187677191e+06   -5.0063578298e+05  3.1027900159e-20  
1.1187677191e+06   -4.8020166939e+05  3.3845339880e-20  
1.1187677191e+06   -4.5976755580e+05  3.5693580337e-20  
1.1187677191e+06   -4.3933344221e+05  3.8060229703e-20  
1.1187677191e+06   -4.1889932862e+05  4.0422371165e-20  
1.1187677191e+06   -3.9846521502e+05  4.2230040490e-20  
1.1187677191e+06   -3.7803110143e+05  4.5989632054e-20  
1.1187677191e+06   -3.5759698784e+05  4.6598199034e-20  
1.1187677191e+06   -3.3716287425e+05  4.9879952821e-20  
1.1187677191e+06   -3.1672876066e+05  5.0524583029e-20  
1.1187677191e+06   -2.9629464707e+05  5.2350283968e-20  
1.1187677191e+06   -2.7586053348e+05  5.4189508618e-20  
1.1187677191e+06   -2.5542641989e+05  5.6438952491e-20  
1.1187677191e+06   -2.3499230630e+05  5.8111384710e-20  
1.1187677191e+06   -2.1455819271e+05  6.0081338563e-20  
