v_r(m/s)           v_z(m/s)           EVDF(m-3s-3)       
9.0205114226e+05   -1.4667498248e+04  1.0172123509e-19  
9.0205114226e+05   1.4667498248e+04   1.0211419288e-19  
9.0205114226e+05   4.4002494745e+04   1.0318340359e-19  
9.0205114226e+05   7.3337491241e+04   1.0309506425e-19  
9.0205114226e+05   1.0267248774e+05   1.0344842164e-19  
9.0205114226e+05   1.3200748423e+05   1.0444909320e-19  
9.0205114226e+05   1.6134248073e+05   1.0340882124e-19  
9.0205114226e+05   1.9067747723e+05   1.0325346583e-19  
9.0205114226e+05   2.2001247372e+05   1.0366317763e-19  
9.0205114226e+05   2.4934747022e+05   1.0290010845e-19  
9.0205114226e+05   2.7868246672e+05   1.0151104837e-19  
9.0205114226e+05   3.0801746321e+05   1.0114093697e-19  
9.0205114226e+05   3.3735245971e+05   1.0061394707e-19  
9.0205114226e+05   3.6668745620e+05   1.0012046520e-19  
9.0205114226e+05   3.9602245270e+05   9.9322364889e-20  
9.0205114226e+05   4.2535744920e+05   9.7113881211e-20  
9.0205114226e+05   4.5469244569e+05   9.5948715685e-20  
9.0205114226e+05   4.8402744219e+05   9.4777457790e-20  
9.0205114226e+05   5.1336243869e+05   9.3242180861e-20  
9.0205114226e+05   5.4269743518e+05   9.0719940192e-20  
9.0205114226e+05   5.7203243168e+05   8.9027784768e-20  
9.0205114226e+05   6.0136742818e+05   8.7133058082e-20  
9.0205114226e+05   6.3070242467e+05   8.5422625551e-20  
9.0205114226e+05   6.6003742117e+05   8.3663454070e-20  
9.0205114226e+05   6.8937241767e+05   8.1244783670e-20  
9.0205114226e+05   7.1870741416e+05   7.9287610204e-20  
9.0205114226e+05   7.4804241066e+05   7.5938330475e-20  
9.0205114226e+05   7.7737740715e+05   7.4194389916e-20  
9.0205114226e+05   8.0671240365e+05   7.1599040822e-20  
9.0205114226e+05   8.3604740015e+05   6.8936675672e-20  
9.0205114226e+05   8.6538239664e+05   6.5948368792e-20  
9.0205114226e+05   8.9471739314e+05   6.3799285710e-20  
9.0205114226e+05   9.2405238964e+05   6.0640392506e-20  
9.0205114226e+05   9.5338738613e+05   5.8233906843e-20  
9.0205114226e+05   9.8272238263e+05   5.4992766660e-20  
9.0205114226e+05   1.0120573791e+06   5.2271000914e-20  
9.0205114226e+05   1.0413923756e+06   4.9687836558e-20  
9.0205114226e+05   1.0707273721e+06   4.6868592912e-20  
9.0205114226e+05   1.1000623686e+06   4.3330449751e-20  
9.0205114226e+05   1.1293973651e+06   3.9991831668e-20  
9.0205114226e+05   1.1587323616e+06   3.6959355115e-20  
9.0205114226e+05   1.1880673581e+06   3.3657291244e-20  
9.0205114226e+05   1.2174023546e+06   3.0821293584e-20  
9.0205114226e+05   1.2467373511e+06   2.7572537940e-20  
9.0205114226e+05   1.2760723476e+06   2.4424306380e-20  
9.0205114226e+05   1.3054073441e+06   2.1376598905e-20  
9.0205114226e+05   1.3347423406e+06   1.8487293018e-20  
9.0205114226e+05   1.3640773371e+06   1.6035114590e-20  
9.0205114226e+05   1.3934123336e+06   1.3697168077e-20  
9.0205114226e+05   1.4227473301e+06   1.1633378157e-20  
9.0205114226e+05   1.4520823266e+06   9.8208984497e-21  
9.0205114226e+05   1.4814173231e+06   8.0236496639e-21  
9.0205114226e+05   1.5107523196e+06   6.3116940409e-21  
9.0205114226e+05   1.5400873161e+06   5.1343437770e-21  
9.0205114226e+05   1.5694223126e+06   3.8183921237e-21  
9.0205114226e+05   1.5987573091e+06   2.9212908230e-21  
9.0205114226e+05   1.6280923055e+06   2.0043893238e-21  
9.0205114226e+05   1.6574273020e+06   1.4773994256e-21  
9.0205114226e+05   1.6867622985e+06   1.0935801934e-21  
9.0205114226e+05   1.7160972950e+06   8.1790050675e-22  
9.0205114226e+05   1.7454322915e+06   5.6659029518e-22  
9.0205114226e+05   1.7747672880e+06   4.3255818234e-22  
9.0205114226e+05   1.8041022845e+06   3.1071080703e-22  
9.0205114226e+05   1.8334372810e+06   2.1627909117e-22  
9.0205114226e+05   1.8627722775e+06   1.4773994256e-22  
9.0205114226e+05   1.8921072740e+06   8.8339347097e-23  
9.0205114226e+05   1.9214422705e+06   6.2446779845e-23  
9.0205114226e+05   1.9507772670e+06   5.9400595462e-23  
9.0205114226e+05   1.9801122635e+06   3.3508028209e-23  
9.0205114226e+05   2.0094472600e+06   2.1323290679e-23  
9.0205114226e+05   2.0387822565e+06   1.6754014105e-23  
9.0205114226e+05   2.0681172530e+06   9.1385531480e-24  
9.0205114226e+05   2.0974522495e+06   6.0923687653e-24  
9.0205114226e+05   2.1267872460e+06   7.6154609567e-24  
9.0205114226e+05   2.1561222425e+06   1.5230921913e-24  
9.0205114226e+05   2.1854572390e+06   1.5230921913e-24  
9.0205114226e+05   2.2147922355e+06   0.0000000000e+00  
9.0205114226e+05   2.2441272320e+06   0.0000000000e+00  
9.0205114226e+05   2.2734622285e+06   0.0000000000e+00  
9.0205114226e+05   2.3027972250e+06   0.0000000000e+00  
9.0205114226e+05   2.3321322215e+06   0.0000000000e+00  
9.0205114226e+05   2.3614672180e+06   0.0000000000e+00  
9.0205114226e+05   2.3908022145e+06   0.0000000000e+00  
9.0205114226e+05   2.4201372110e+06   0.0000000000e+00  
9.0205114226e+05   2.4494722074e+06   0.0000000000e+00  
9.0205114226e+05   2.4788072039e+06   0.0000000000e+00  
9.0205114226e+05   2.5081422004e+06   0.0000000000e+00  
9.0205114226e+05   2.5374771969e+06   0.0000000000e+00  
9.0205114226e+05   2.5668121934e+06   0.0000000000e+00  
9.0205114226e+05   2.5961471899e+06   0.0000000000e+00  
9.0205114226e+05   2.6254821864e+06   0.0000000000e+00  
9.0205114226e+05   2.6548171829e+06   0.0000000000e+00  
9.0205114226e+05   2.6841521794e+06   0.0000000000e+00  
9.0205114226e+05   2.7134871759e+06   0.0000000000e+00  
9.0205114226e+05   2.7428221724e+06   0.0000000000e+00  
9.0205114226e+05   2.7721571689e+06   0.0000000000e+00  
9.0205114226e+05   2.8014921654e+06   0.0000000000e+00  
9.0205114226e+05   2.8308271619e+06   0.0000000000e+00  
9.0205114226e+05   2.8601621584e+06   0.0000000000e+00  
9.0205114226e+05   2.8894971549e+06   0.0000000000e+00  
9.0205114226e+05   2.9188321514e+06   0.0000000000e+00  
9.1671864051e+05   -2.9188321514e+06  0.0000000000e+00  
9.1671864051e+05   -2.8894971549e+06  0.0000000000e+00  
9.1671864051e+05   -2.8601621584e+06  0.0000000000e+00  
9.1671864051e+05   -2.8308271619e+06  0.0000000000e+00  
9.1671864051e+05   -2.8014921654e+06  0.0000000000e+00  
9.1671864051e+05   -2.7721571689e+06  0.0000000000e+00  
9.1671864051e+05   -2.7428221724e+06  0.0000000000e+00  
9.1671864051e+05   -2.7134871759e+06  0.0000000000e+00  
9.1671864051e+05   -2.6841521794e+06  0.0000000000e+00  
9.1671864051e+05   -2.6548171829e+06  0.0000000000e+00  
9.1671864051e+05   -2.6254821864e+06  0.0000000000e+00  
9.1671864051e+05   -2.5961471899e+06  0.0000000000e+00  
9.1671864051e+05   -2.5668121934e+06  0.0000000000e+00  
9.1671864051e+05   -2.5374771969e+06  0.0000000000e+00  
9.1671864051e+05   -2.5081422004e+06  0.0000000000e+00  
9.1671864051e+05   -2.4788072039e+06  0.0000000000e+00  
9.1671864051e+05   -2.4494722074e+06  0.0000000000e+00  
9.1671864051e+05   -2.4201372110e+06  0.0000000000e+00  
9.1671864051e+05   -2.3908022145e+06  0.0000000000e+00  
9.1671864051e+05   -2.3614672180e+06  0.0000000000e+00  
9.1671864051e+05   -2.3321322215e+06  0.0000000000e+00  
9.1671864051e+05   -2.3027972250e+06  0.0000000000e+00  
9.1671864051e+05   -2.2734622285e+06  0.0000000000e+00  
9.1671864051e+05   -2.2441272320e+06  0.0000000000e+00  
9.1671864051e+05   -2.2147922355e+06  0.0000000000e+00  
9.1671864051e+05   -2.1854572390e+06  1.5230921913e-24  
9.1671864051e+05   -2.1561222425e+06  3.0461843827e-24  
9.1671864051e+05   -2.1267872460e+06  0.0000000000e+00  
9.1671864051e+05   -2.0974522495e+06  4.5692765740e-24  
9.1671864051e+05   -2.0681172530e+06  6.0923687653e-24  
9.1671864051e+05   -2.0387822565e+06  0.0000000000e+00  
9.1671864051e+05   -2.0094472600e+06  4.5692765740e-24  
9.1671864051e+05   -1.9801122635e+06  1.3707829722e-23  
9.1671864051e+05   -1.9507772670e+06  1.5230921913e-23  
9.1671864051e+05   -1.9214422705e+06  1.8277106296e-23  
9.1671864051e+05   -1.8921072740e+06  2.1323290679e-23  
9.1671864051e+05   -1.8627722775e+06  3.3508028209e-23  
9.1671864051e+05   -1.8334372810e+06  3.8077304783e-23  
9.1671864051e+05   -1.8041022845e+06  5.4831318888e-23  
9.1671864051e+05   -1.7747672880e+06  1.0357026901e-22  
9.1671864051e+05   -1.7454322915e+06  1.0357026901e-22  
9.1671864051e+05   -1.7160972950e+06  1.6601704886e-22  
9.1671864051e+05   -1.6867622985e+06  2.2694073651e-22  
9.1671864051e+05   -1.6574273020e+06  3.2441863675e-22  
9.1671864051e+05   -1.6280923055e+06  5.0871279190e-22  
9.1671864051e+05   -1.5987573091e+06  6.3969872036e-22  
9.1671864051e+05   -1.5694223126e+06  8.8187037878e-22  
9.1671864051e+05   -1.5400873161e+06  1.1819195405e-21  
9.1671864051e+05   -1.5107523196e+06  1.6601704886e-21  
9.1671864051e+05   -1.4814173231e+06  2.2511302588e-21  
9.1671864051e+05   -1.4520823266e+06  2.9959223403e-21  
9.1671864051e+05   -1.4227473301e+06  4.0910256259e-21  
9.1671864051e+05   -1.3934123336e+06  5.0688508128e-21  
9.1671864051e+05   -1.3640773371e+06  5.9126438867e-21  
9.1671864051e+05   -1.3347423406e+06  7.2956115965e-21  
9.1671864051e+05   -1.3054073441e+06  8.8674427379e-21  
9.1671864051e+05   -1.2760723476e+06  1.0236702618e-20  
9.1671864051e+05   -1.2467373511e+06  1.2143614041e-20  
9.1671864051e+05   -1.2174023546e+06  1.3953047565e-20  
9.1671864051e+05   -1.1880673581e+06  1.6152392689e-20  
9.1671864051e+05   -1.1587323616e+06  1.8263398466e-20  
9.1671864051e+05   -1.1293973651e+06  2.0736900185e-20  
9.1671864051e+05   -1.1000623686e+06  2.3213448088e-20  
9.1671864051e+05   -1.0707273721e+06  2.5578810261e-20  
9.1671864051e+05   -1.0413923756e+06  2.7861925456e-20  
9.1671864051e+05   -1.0120573791e+06  3.0283642040e-20  
9.1671864051e+05   -9.8272238263e+05  3.2924683900e-20  
9.1671864051e+05   -9.5338738613e+05  3.5474340228e-20  
9.1671864051e+05   -9.2405238964e+05  3.8359076839e-20  
9.1671864051e+05   -8.9471739314e+05  4.0753377763e-20  
9.1671864051e+05   -8.6538239664e+05  4.3137017043e-20  
9.1671864051e+05   -8.3604740015e+05  4.5476486649e-20  
9.1671864051e+05   -8.0671240365e+05  4.8428239316e-20  
9.1671864051e+05   -7.7737740715e+05  5.1408930734e-20  
9.1671864051e+05   -7.4804241066e+05  5.3836739687e-20  
9.1671864051e+05   -7.1870741416e+05  5.6037607903e-20  
9.1671864051e+05   -6.8937241767e+05  5.8596402785e-20  
9.1671864051e+05   -6.6003742117e+05  6.0932826206e-20  
9.1671864051e+05   -6.3070242467e+05  6.3528175300e-20  
9.1671864051e+05   -6.0136742818e+05  6.5835659970e-20  
9.1671864051e+05   -5.7203243168e+05  6.8068513123e-20  
9.1671864051e+05   -5.4269743518e+05  7.0659292940e-20  
9.1671864051e+05   -5.1336243869e+05  7.3339935197e-20  
9.1671864051e+05   -4.8402744219e+05  7.5161553458e-20  
9.1671864051e+05   -4.5469244569e+05  7.7373083320e-20  
9.1671864051e+05   -4.2535744920e+05  7.8519971740e-20  
9.1671864051e+05   -3.9602245270e+05  8.0943211416e-20  
9.1671864051e+05   -3.6668745620e+05  8.4134089557e-20  
9.1671864051e+05   -3.3735245971e+05  8.5443948842e-20  
9.1671864051e+05   -3.0801746321e+05  8.7359998818e-20  
9.1671864051e+05   -2.7868246672e+05  8.9330880114e-20  
9.1671864051e+05   -2.4934747022e+05  9.0896618886e-20  
9.1671864051e+05   -2.2001247372e+05  9.3176687897e-20  
9.1671864051e+05   -1.9067747723e+05  9.4325099409e-20  
9.1671864051e+05   -1.6134248073e+05  9.6059901415e-20  
9.1671864051e+05   -1.3200748423e+05  9.7371283792e-20  
9.1671864051e+05   -1.0267248774e+05  9.8445063787e-20  
9.1671864051e+05   -7.3337491241e+04  9.9432027527e-20  
9.1671864051e+05   -4.4002494745e+04  1.0020880454e-19  
9.1671864051e+05   -1.4667498248e+04  1.0080281050e-19  
9.1671864051e+05   1.4667498248e+04   1.0132980040e-19  
9.1671864051e+05   4.4002494745e+04   1.0209286958e-19  
9.1671864051e+05   7.3337491241e+04   1.0324280419e-19  
9.1671864051e+05   1.0267248774e+05   1.0279653818e-19  
9.1671864051e+05   1.3200748423e+05   1.0229848703e-19  
9.1671864051e+05   1.6134248073e+05   1.0307526405e-19  
9.1671864051e+05   1.9067747723e+05   1.0255588961e-19  
9.1671864051e+05   2.2001247372e+05   1.0096578136e-19  
9.1671864051e+05   2.4934747022e+05   1.0155369495e-19  
9.1671864051e+05   2.7868246672e+05   1.0108305946e-19  
9.1671864051e+05   3.0801746321e+05   1.0061851634e-19  
9.1671864051e+05   3.3735245971e+05   9.9467058647e-20  
9.1671864051e+05   3.6668745620e+05   9.9083239415e-20  
9.1671864051e+05   3.9602245270e+05   9.7735302826e-20  
9.1671864051e+05   4.2535744920e+05   9.6899125213e-20  
9.1671864051e+05   4.5469244569e+05   9.3947372546e-20  
9.1671864051e+05   4.8402744219e+05   9.4590117450e-20  
9.1671864051e+05   5.1336243869e+05   9.1696242287e-20  
9.1671864051e+05   5.4269743518e+05   9.0017794692e-20  
9.1671864051e+05   5.7203243168e+05   8.8459671380e-20  
9.1671864051e+05   6.0136742818e+05   8.6203971845e-20  
9.1671864051e+05   6.3070242467e+05   8.4339707003e-20  
9.1671864051e+05   6.6003742117e+05   8.2644505394e-20  
9.1671864051e+05   6.8937241767e+05   8.0149680384e-20  
9.1671864051e+05   7.1870741416e+05   7.7590885503e-20  
9.1671864051e+05   7.4804241066e+05   7.5175261288e-20  
9.1671864051e+05   7.7737740715e+05   7.2645405158e-20  
9.1671864051e+05   8.0671240365e+05   7.1163436456e-20  
9.1671864051e+05   8.3604740015e+05   6.7690786259e-20  
9.1671864051e+05   8.6538239664e+05   6.5319331717e-20  
9.1671864051e+05   8.9471739314e+05   6.3097140210e-20  
9.1671864051e+05   9.2405238964e+05   6.0107310239e-20  
9.1671864051e+05   9.5338738613e+05   5.8070935979e-20  
9.1671864051e+05   9.8272238263e+05   5.5007997582e-20  
9.1671864051e+05   1.0120573791e+06   5.1998367412e-20  
9.1671864051e+05   1.0413923756e+06   4.9249186007e-20  
9.1671864051e+05   1.0707273721e+06   4.6033938391e-20  
9.1671864051e+05   1.1000623686e+06   4.2643535173e-20  
9.1671864051e+05   1.1293973651e+06   3.9726813627e-20  
9.1671864051e+05   1.1587323616e+06   3.6334887316e-20  
9.1671864051e+05   1.1880673581e+06   3.3017592524e-20  
9.1671864051e+05   1.2174023546e+06   2.9977500510e-20  
9.1671864051e+05   1.2467373511e+06   2.6769868355e-20  
9.1671864051e+05   1.2760723476e+06   2.3391649874e-20  
9.1671864051e+05   1.3054073441e+06   2.0587637150e-20  
9.1671864051e+05   1.3347423406e+06   1.7669392512e-20  
9.1671864051e+05   1.3640773371e+06   1.5267476126e-20  
9.1671864051e+05   1.3934123336e+06   1.2810728421e-20  
9.1671864051e+05   1.4227473301e+06   1.0990633253e-20  
9.1671864051e+05   1.4520823266e+06   9.3654938845e-21  
9.1671864051e+05   1.4814173231e+06   7.5301677939e-21  
9.1671864051e+05   1.5107523196e+06   6.0542914605e-21  
9.1671864051e+05   1.5400873161e+06   4.7901249417e-21  
9.1671864051e+05   1.5694223126e+06   3.4650347353e-21  
9.1671864051e+05   1.5987573091e+06   2.7050117318e-21  
9.1671864051e+05   1.6280923055e+06   1.8932035938e-21  
9.1671864051e+05   1.6574273020e+06   1.4377990286e-21  
9.1671864051e+05   1.6867622985e+06   1.0570259808e-21  
9.1671864051e+05   1.7160972950e+06   7.6916155662e-22  
9.1671864051e+05   1.7454322915e+06   5.5897483422e-22  
9.1671864051e+05   1.7747672880e+06   3.9295778536e-22  
9.1671864051e+05   1.8041022845e+06   2.5587948814e-22  
9.1671864051e+05   1.8334372810e+06   1.8886343173e-22  
9.1671864051e+05   1.8627722775e+06   1.2641665188e-22  
9.1671864051e+05   1.8921072740e+06   8.9862439289e-23  
9.1671864051e+05   1.9214422705e+06   5.7877503271e-23  
9.1671864051e+05   1.9507772670e+06   5.0262042314e-23  
9.1671864051e+05   1.9801122635e+06   2.7415659444e-23  
9.1671864051e+05   2.0094472600e+06   2.1323290679e-23  
9.1671864051e+05   2.0387822565e+06   1.2184737531e-23  
9.1671864051e+05   2.0681172530e+06   7.6154609567e-24  
9.1671864051e+05   2.0974522495e+06   4.5692765740e-24  
9.1671864051e+05   2.1267872460e+06   6.0923687653e-24  
9.1671864051e+05   2.1561222425e+06   3.0461843827e-24  
9.1671864051e+05   2.1854572390e+06   3.0461843827e-24  
9.1671864051e+05   2.2147922355e+06   0.0000000000e+00  
9.1671864051e+05   2.2441272320e+06   1.5230921913e-24  
9.1671864051e+05   2.2734622285e+06   0.0000000000e+00  
9.1671864051e+05   2.3027972250e+06   3.0461843827e-24  
9.1671864051e+05   2.3321322215e+06   0.0000000000e+00  
9.1671864051e+05   2.3614672180e+06   0.0000000000e+00  
9.1671864051e+05   2.3908022145e+06   0.0000000000e+00  
9.1671864051e+05   2.4201372110e+06   0.0000000000e+00  
9.1671864051e+05   2.4494722074e+06   0.0000000000e+00  
9.1671864051e+05   2.4788072039e+06   0.0000000000e+00  
9.1671864051e+05   2.5081422004e+06   0.0000000000e+00  
9.1671864051e+05   2.5374771969e+06   0.0000000000e+00  
9.1671864051e+05   2.5668121934e+06   0.0000000000e+00  
9.1671864051e+05   2.5961471899e+06   0.0000000000e+00  
9.1671864051e+05   2.6254821864e+06   0.0000000000e+00  
9.1671864051e+05   2.6548171829e+06   0.0000000000e+00  
9.1671864051e+05   2.6841521794e+06   0.0000000000e+00  
9.1671864051e+05   2.7134871759e+06   0.0000000000e+00  
9.1671864051e+05   2.7428221724e+06   0.0000000000e+00  
9.1671864051e+05   2.7721571689e+06   0.0000000000e+00  
9.1671864051e+05   2.8014921654e+06   0.0000000000e+00  
9.1671864051e+05   2.8308271619e+06   0.0000000000e+00  
9.1671864051e+05   2.8601621584e+06   0.0000000000e+00  
9.1671864051e+05   2.8894971549e+06   0.0000000000e+00  
9.1671864051e+05   2.9188321514e+06   0.0000000000e+00  
9.3138613876e+05   -2.9188321514e+06  0.0000000000e+00  
9.3138613876e+05   -2.8894971549e+06  0.0000000000e+00  
9.3138613876e+05   -2.8601621584e+06  0.0000000000e+00  
9.3138613876e+05   -2.8308271619e+06  0.0000000000e+00  
9.3138613876e+05   -2.8014921654e+06  0.0000000000e+00  
9.3138613876e+05   -2.7721571689e+06  0.0000000000e+00  
9.3138613876e+05   -2.7428221724e+06  0.0000000000e+00  
9.3138613876e+05   -2.7134871759e+06  0.0000000000e+00  
9.3138613876e+05   -2.6841521794e+06  0.0000000000e+00  
9.3138613876e+05   -2.6548171829e+06  0.0000000000e+00  
9.3138613876e+05   -2.6254821864e+06  0.0000000000e+00  
9.3138613876e+05   -2.5961471899e+06  0.0000000000e+00  
9.3138613876e+05   -2.5668121934e+06  0.0000000000e+00  
9.3138613876e+05   -2.5374771969e+06  0.0000000000e+00  
9.3138613876e+05   -2.5081422004e+06  0.0000000000e+00  
9.3138613876e+05   -2.4788072039e+06  0.0000000000e+00  
9.3138613876e+05   -2.4494722074e+06  0.0000000000e+00  
9.3138613876e+05   -2.4201372110e+06  0.0000000000e+00  
9.3138613876e+05   -2.3908022145e+06  0.0000000000e+00  
9.3138613876e+05   -2.3614672180e+06  0.0000000000e+00  
9.3138613876e+05   -2.3321322215e+06  0.0000000000e+00  
9.3138613876e+05   -2.3027972250e+06  0.0000000000e+00  
9.3138613876e+05   -2.2734622285e+06  0.0000000000e+00  
9.3138613876e+05   -2.2441272320e+06  0.0000000000e+00  
9.3138613876e+05   -2.2147922355e+06  0.0000000000e+00  
9.3138613876e+05   -2.1854572390e+06  1.5230921913e-24  
9.3138613876e+05   -2.1561222425e+06  1.5230921913e-24  
9.3138613876e+05   -2.1267872460e+06  0.0000000000e+00  
9.3138613876e+05   -2.0974522495e+06  1.5230921913e-24  
9.3138613876e+05   -2.0681172530e+06  0.0000000000e+00  
9.3138613876e+05   -2.0387822565e+06  0.0000000000e+00  
9.3138613876e+05   -2.0094472600e+06  9.1385531480e-24  
9.3138613876e+05   -1.9801122635e+06  7.6154609567e-24  
9.3138613876e+05   -1.9507772670e+06  1.0661645339e-23  
9.3138613876e+05   -1.9214422705e+06  1.6754014105e-23  
9.3138613876e+05   -1.8921072740e+06  1.9800198487e-23  
9.3138613876e+05   -1.8627722775e+06  3.8077304783e-23  
9.3138613876e+05   -1.8334372810e+06  4.8738950123e-23  
9.3138613876e+05   -1.8041022845e+06  6.2446779845e-23  
9.3138613876e+05   -1.7747672880e+06  1.0204717682e-22  
9.3138613876e+05   -1.7454322915e+06  1.0509336120e-22  
9.3138613876e+05   -1.7160972950e+06  1.6449395666e-22  
9.3138613876e+05   -1.6867622985e+06  1.9343270830e-22  
9.3138613876e+05   -1.6574273020e+06  3.0157225388e-22  
9.3138613876e+05   -1.6280923055e+06  4.1580416823e-22  
9.3138613876e+05   -1.5987573091e+06  6.5492964227e-22  
9.3138613876e+05   -1.5694223126e+06  7.7525392539e-22  
9.3138613876e+05   -1.5400873161e+06  1.0600721652e-21  
9.3138613876e+05   -1.5107523196e+06  1.5550771273e-21  
9.3138613876e+05   -1.4814173231e+06  2.2435147978e-21  
9.3138613876e+05   -1.4520823266e+06  2.8436131212e-21  
9.3138613876e+05   -1.4227473301e+06  3.7787917267e-21  
9.3138613876e+05   -1.3934123336e+06  4.6926470415e-21  
9.3138613876e+05   -1.3640773371e+06  5.7709963130e-21  
9.3138613876e+05   -1.3347423406e+06  7.0884710585e-21  
9.3138613876e+05   -1.3054073441e+06  8.5308393636e-21  
9.3138613876e+05   -1.2760723476e+06  9.7173281807e-21  
9.3138613876e+05   -1.2467373511e+06  1.1406437421e-20  
9.3138613876e+05   -1.2174023546e+06  1.3419965298e-20  
9.3138613876e+05   -1.1880673581e+06  1.5174567502e-20  
9.3138613876e+05   -1.1587323616e+06  1.7408943747e-20  
9.3138613876e+05   -1.1293973651e+06  1.9891584019e-20  
9.3138613876e+05   -1.1000623686e+06  2.2325485341e-20  
9.3138613876e+05   -1.0707273721e+06  2.4850772194e-20  
9.3138613876e+05   -1.0413923756e+06  2.6760729802e-20  
9.3138613876e+05   -1.0120573791e+06  2.9409387122e-20  
9.3138613876e+05   -9.8272238263e+05  3.2286508272e-20  
9.3138613876e+05   -9.5338738613e+05  3.5012843294e-20  
9.3138613876e+05   -9.2405238964e+05  3.7842748586e-20  
9.3138613876e+05   -8.9471739314e+05  4.0716823551e-20  
9.3138613876e+05   -8.6538239664e+05  4.3126355398e-20  
9.3138613876e+05   -8.3604740015e+05  4.5301331047e-20  
9.3138613876e+05   -8.0671240365e+05  4.7854033559e-20  
9.3138613876e+05   -7.7737740715e+05  5.0505737065e-20  
9.3138613876e+05   -7.4804241066e+05  5.3690522837e-20  
9.3138613876e+05   -7.1870741416e+05  5.5976684216e-20  
9.3138613876e+05   -6.8937241767e+05  5.8450185935e-20  
9.3138613876e+05   -6.6003742117e+05  6.1031827199e-20  
9.3138613876e+05   -6.3070242467e+05  6.2912846055e-20  
9.3138613876e+05   -6.0136742818e+05  6.5072590782e-20  
9.3138613876e+05   -5.7203243168e+05  6.8137052271e-20  
9.3138613876e+05   -5.4269743518e+05  6.9946485795e-20  
9.3138613876e+05   -5.1336243869e+05  7.1795519715e-20  
9.3138613876e+05   -4.8402744219e+05  7.3988772471e-20  
9.3138613876e+05   -4.5469244569e+05  7.6174409765e-20  
9.3138613876e+05   -4.2535744920e+05  7.9028684532e-20  
9.3138613876e+05   -3.9602245270e+05  8.0295897235e-20  
9.3138613876e+05   -3.6668745620e+05  8.2455641962e-20  
9.3138613876e+05   -3.3735245971e+05  8.4912389667e-20  
9.3138613876e+05   -3.0801746321e+05  8.6098878484e-20  
9.3138613876e+05   -2.7868246672e+05  8.7335629343e-20  
9.3138613876e+05   -2.4934747022e+05  9.0224935230e-20  
9.3138613876e+05   -2.2001247372e+05  9.1038266460e-20  
9.3138613876e+05   -1.9067747723e+05  9.2707575502e-20  
9.3138613876e+05   -1.6134248073e+05  9.4777457790e-20  
9.3138613876e+05   -1.3200748423e+05  9.4873412598e-20  
9.3138613876e+05   -1.0267248774e+05  9.7322544842e-20  
9.3138613876e+05   -7.3337491241e+04  9.8703989459e-20  
9.3138613876e+05   -4.4002494745e+04  9.8566911162e-20  
9.3138613876e+05   -1.4667498248e+04  1.0019357362e-19  
9.3138613876e+05   1.4667498248e+04   1.0061394707e-19  
9.3138613876e+05   4.4002494745e+04   1.0102518196e-19  
9.3138613876e+05   7.3337491241e+04   1.0188877523e-19  
9.3138613876e+05   1.0267248774e+05   1.0256350507e-19  
9.3138613876e+05   1.3200748423e+05   1.0178977424e-19  
9.3138613876e+05   1.6134248073e+05   1.0214313163e-19  
9.3138613876e+05   1.9067747723e+05   1.0153237166e-19  
9.3138613876e+05   2.2001247372e+05   1.0113484460e-19  
9.3138613876e+05   2.4934747022e+05   1.0109219802e-19  
9.3138613876e+05   2.7868246672e+05   1.0061699325e-19  
9.3138613876e+05   3.0801746321e+05   1.0054540792e-19  
9.3138613876e+05   3.3735245971e+05   9.9106085798e-20  
9.3138613876e+05   3.6668745620e+05   9.8042967448e-20  
9.3138613876e+05   3.9602245270e+05   9.7214405296e-20  
9.3138613876e+05   4.2535744920e+05   9.6263995769e-20  
9.3138613876e+05   4.5469244569e+05   9.3950418730e-20  
9.3138613876e+05   4.8402744219e+05   9.2436465092e-20  
9.3138613876e+05   5.1336243869e+05   9.1219514431e-20  
9.3138613876e+05   5.4269743518e+05   8.9638544736e-20  
9.3138613876e+05   5.7203243168e+05   8.8682042840e-20  
9.3138613876e+05   6.0136742818e+05   8.6022723874e-20  
9.3138613876e+05   6.3070242467e+05   8.4715910774e-20  
9.3138613876e+05   6.6003742117e+05   8.2052022531e-20  
9.3138613876e+05   6.8937241767e+05   8.0234973547e-20  
9.3138613876e+05   7.1870741416e+05   7.7231435746e-20  
9.3138613876e+05   7.4804241066e+05   7.5798205994e-20  
9.3138613876e+05   7.7737740715e+05   7.3026178206e-20  
9.3138613876e+05   8.0671240365e+05   7.0085087184e-20  
9.3138613876e+05   8.3604740015e+05   6.8211683789e-20  
9.3138613876e+05   8.6538239664e+05   6.5124375917e-20  
9.3138613876e+05   8.9471739314e+05   6.3284480550e-20  
9.3138613876e+05   9.2405238964e+05   6.0009832338e-20  
9.3138613876e+05   9.5338738613e+05   5.6980401970e-20  
9.3138613876e+05   9.8272238263e+05   5.4394191429e-20  
9.3138613876e+05   1.0120573791e+06   5.0773801290e-20  
9.3138613876e+05   1.0413923756e+06   4.8114482324e-20  
9.3138613876e+05   1.0707273721e+06   4.4736263844e-20  
9.3138613876e+05   1.1000623686e+06   4.1399168853e-20  
9.3138613876e+05   1.1293973651e+06   3.8354507562e-20  
9.3138613876e+05   1.1587323616e+06   3.5270245875e-20  
9.3138613876e+05   1.1880673581e+06   3.2094598656e-20  
9.3138613876e+05   1.2174023546e+06   2.8550363127e-20  
9.3138613876e+05   1.2467373511e+06   2.5886474884e-20  
