#v_r(m/s)          v_z(m/s)           EVDF(m-3s-3)       
1.3112476586e+05   -2.4301789939e+06  3.8543719712e-24  
1.3112476586e+05   -2.3952123897e+06  9.6359299280e-24  
1.3112476586e+05   -2.3602457855e+06  5.7815579568e-24  
1.3112476586e+05   -2.3252791812e+06  9.6359299280e-24  
1.3112476586e+05   -2.2903125770e+06  1.6381080878e-23  
1.3112476586e+05   -2.2553459728e+06  3.1798568762e-23  
1.3112476586e+05   -2.2203793686e+06  3.3725754748e-23  
1.3112476586e+05   -2.1854127643e+06  2.8907789784e-23  
1.3112476586e+05   -2.1504461601e+06  5.8779172561e-23  
1.3112476586e+05   -2.1154795559e+06  5.9742765554e-23  
1.3112476586e+05   -2.0805129516e+06  7.9978218402e-23  
1.3112476586e+05   -2.0455463474e+06  8.9614148330e-23  
1.3112476586e+05   -2.0105797432e+06  1.2430349607e-22  
1.3112476586e+05   -1.9756131389e+06  1.7826470367e-22  
1.3112476586e+05   -1.9406465347e+06  1.9946374951e-22  
1.3112476586e+05   -1.9056799305e+06  2.3511669024e-22  
1.3112476586e+05   -1.8707133263e+06  3.2954880354e-22  
1.3112476586e+05   -1.8357467220e+06  4.0278187099e-22  
1.3112476586e+05   -1.8007801178e+06  5.1166787918e-22  
1.3112476586e+05   -1.7658135136e+06  6.3886215423e-22  
1.3112476586e+05   -1.7308469093e+06  7.8629188213e-22  
1.3112476586e+05   -1.6958803051e+06  9.2890364506e-22  
1.3112476586e+05   -1.6609137009e+06  1.1804014162e-21  
1.3112476586e+05   -1.6259470967e+06  1.4164816994e-21  
1.3112476586e+05   -1.5909804924e+06  1.7209770851e-21  
1.3112476586e+05   -1.5560138882e+06  1.9059869398e-21  
1.3112476586e+05   -1.5210472840e+06  2.1478487810e-21  
1.3112476586e+05   -1.4860806797e+06  2.3415309725e-21  
1.3112476586e+05   -1.4511140755e+06  2.7240773906e-21  
1.3112476586e+05   -1.4161474713e+06  3.0478446362e-21  
1.3112476586e+05   -1.3811808671e+06  3.2617622806e-21  
1.3112476586e+05   -1.3462142628e+06  3.5864931192e-21  
1.3112476586e+05   -1.3112476586e+06  3.9449497125e-21  
1.3112476586e+05   -1.2762810544e+06  4.3419500256e-21  
1.3112476586e+05   -1.2413144501e+06  4.6445182253e-21  
1.3112476586e+05   -1.2063478459e+06  4.9201058212e-21  
1.3112476586e+05   -1.1713812417e+06  5.2804896005e-21  
1.3112476586e+05   -1.1364146374e+06  5.5522228245e-21  
1.3112476586e+05   -1.1014480332e+06  5.8702085121e-21  
1.3112476586e+05   -1.0664814290e+06  6.1313422132e-21  
1.3112476586e+05   -1.0315148248e+06  6.5572503160e-21  
1.3112476586e+05   -9.9654822053e+05  6.9224520603e-21  
1.3112476586e+05   -9.6158161630e+05  7.1778042034e-21  
1.3112476586e+05   -9.2661501207e+05  7.5256612738e-21  
1.3112476586e+05   -8.9164840784e+05  8.0344383740e-21  
1.3112476586e+05   -8.5668180361e+05  8.3822954444e-21  
1.3112476586e+05   -8.2171519939e+05  8.6800456791e-21  
1.3112476586e+05   -7.8674859516e+05  9.2938544156e-21  
1.3112476586e+05   -7.5178199093e+05  9.4547744454e-21  
1.3112476586e+05   -7.1681538670e+05  1.0076291926e-20  
1.3112476586e+05   -6.8184878247e+05  1.0321044546e-20  
1.3112476586e+05   -6.4688217824e+05  1.0823076495e-20  
1.3112476586e+05   -6.1191557401e+05  1.1156479671e-20  
1.3112476586e+05   -5.7694896978e+05  1.1441703197e-20  
1.3112476586e+05   -5.4198236555e+05  1.2005405097e-20  
1.3112476586e+05   -5.0701576132e+05  1.2052621154e-20  
1.3112476586e+05   -4.7204915709e+05  1.2539235615e-20  
1.3112476586e+05   -4.3708255286e+05  1.2527672499e-20  
1.3112476586e+05   -4.0211594864e+05  1.2714609540e-20  
1.3112476586e+05   -3.6714934441e+05  1.3030668042e-20  
1.3112476586e+05   -3.3218274018e+05  1.3143408422e-20  
1.3112476586e+05   -2.9721613595e+05  1.3480665969e-20  
1.3112476586e+05   -2.6224953172e+05  1.3488374713e-20  
1.3112476586e+05   -2.2728292749e+05  1.3587624791e-20  
1.3112476586e+05   -1.9231632326e+05  1.3720600624e-20  
1.3112476586e+05   -1.5734971903e+05  1.3707110323e-20  
1.3112476586e+05   -1.2238311480e+05  1.3724454996e-20  
1.3112476586e+05   -8.7416510573e+04  1.3774561832e-20  
1.3112476586e+05   -5.2449906344e+04  1.3600151500e-20  
1.3112476586e+05   -1.7483302115e+04  1.3738908891e-20  
1.3112476586e+05   1.7483302115e+04   1.4002933371e-20  
1.3112476586e+05   5.2449906344e+04   1.3889229398e-20  
1.3112476586e+05   8.7416510573e+04   1.3937409048e-20  
1.3112476586e+05   1.2238311480e+05   1.4151326692e-20  
1.3112476586e+05   1.5734971903e+05   1.4174452924e-20  
1.3112476586e+05   1.9231632326e+05   1.3969207617e-20  
1.3112476586e+05   2.2728292749e+05   1.4209142272e-20  
1.3112476586e+05   2.6224953172e+05   1.4386443383e-20  
1.3112476586e+05   2.9721613595e+05   1.4333445768e-20  
1.3112476586e+05   3.3218274018e+05   1.4455822078e-20  
1.3112476586e+05   3.6714934441e+05   1.4517492030e-20  
1.3112476586e+05   4.0211594864e+05   1.4823914601e-20  
1.3112476586e+05   4.3708255286e+05   1.4689975175e-20  
1.3112476586e+05   4.7204915709e+05   1.5161172149e-20  
1.3112476586e+05   5.0701576132e+05   1.4905820006e-20  
1.3112476586e+05   5.4198236555e+05   1.5104320162e-20  
1.3112476586e+05   5.7694896978e+05   1.5090829860e-20  
1.3112476586e+05   6.1191557401e+05   1.4956890434e-20  
1.3112476586e+05   6.4688217824e+05   1.5072521593e-20  
1.3112476586e+05   6.8184878247e+05   1.5274876122e-20  
1.3112476586e+05   7.1681538670e+05   1.5124555615e-20  
1.3112476586e+05   7.5178199093e+05   1.4728518895e-20  
1.3112476586e+05   7.8674859516e+05   1.4848968019e-20  
1.3112476586e+05   8.2171519939e+05   1.4449076927e-20  
1.3112476586e+05   8.5668180361e+05   1.4313210315e-20  
1.3112476586e+05   8.9164840784e+05   1.3901756107e-20  
1.3112476586e+05   9.2661501207e+05   1.3761071530e-20  
1.3112476586e+05   9.6158161630e+05   1.3470066446e-20  
1.3112476586e+05   9.9654822053e+05   1.2977670427e-20  
1.3112476586e+05   1.0315148248e+06   1.2439021944e-20  
1.3112476586e+05   1.0664814290e+06   1.2028531329e-20  
1.3112476586e+05   1.1014480332e+06   1.1835812731e-20  
1.3112476586e+05   1.1364146374e+06   1.1340525932e-20  
1.3112476586e+05   1.1713812417e+06   1.0938707654e-20  
1.3112476586e+05   1.2063478459e+06   1.0508945179e-20  
1.3112476586e+05   1.2413144501e+06   9.9992044863e-21  
1.3112476586e+05   1.2762810544e+06   9.6205124401e-21  
1.3112476586e+05   1.3112476586e+06   9.1464246877e-21  
1.3112476586e+05   1.3462142628e+06   8.6935359810e-21  
1.3112476586e+05   1.3811808671e+06   8.1760865439e-21  
1.3112476586e+05   1.4161474713e+06   7.7164526863e-21  
1.3112476586e+05   1.4511140755e+06   7.1546779715e-21  
1.3112476586e+05   1.4860806797e+06   6.9012530144e-21  
1.3112476586e+05   1.5210472840e+06   6.2392646284e-21  
1.3112476586e+05   1.5560138882e+06   5.7275967492e-21  
1.3112476586e+05   1.5909804924e+06   5.2775988216e-21  
1.3112476586e+05   1.6259470967e+06   4.5182875432e-21  
1.3112476586e+05   1.6609137009e+06   4.1415226831e-21  
1.3112476586e+05   1.6958803051e+06   3.7512675210e-21  
1.3112476586e+05   1.7308469093e+06   3.2569443157e-21  
1.3112476586e+05   1.7658135136e+06   2.7732206333e-21  
1.3112476586e+05   1.8007801178e+06   2.3617664254e-21  
1.3112476586e+05   1.8357467220e+06   1.9599481474e-21  
1.3112476586e+05   1.8707133263e+06   1.5831832872e-21  
1.3112476586e+05   1.9056799305e+06   1.2449621467e-21  
1.3112476586e+05   1.9406465347e+06   1.1148770927e-21  
1.3112476586e+05   1.9756131389e+06   8.7012447250e-22  
1.3112476586e+05   2.0105797432e+06   7.4100301146e-22  
1.3112476586e+05   2.0455463474e+06   5.1937662312e-22  
1.3112476586e+05   2.0805129516e+06   4.3265325377e-22  
1.3112476586e+05   2.1154795559e+06   3.1509490865e-22  
1.3112476586e+05   2.1504461601e+06   2.7944196791e-22  
1.3112476586e+05   2.1854127643e+06   2.0620890046e-22  
1.3112476586e+05   2.2203793686e+06   1.6477440177e-22  
1.3112476586e+05   2.2553459728e+06   1.3297583301e-22  
1.3112476586e+05   2.2903125770e+06   9.7322892273e-23  
1.3112476586e+05   2.3252791812e+06   8.5759776359e-23  
1.3112476586e+05   2.3602457855e+06   5.8779172561e-23  
1.3112476586e+05   2.3952123897e+06   3.7580126719e-23  
1.3112476586e+05   2.4301789939e+06   2.9871382777e-23  
1.3112476586e+05   2.4651455982e+06   2.6980603798e-23  
1.3112476586e+05   2.5001122024e+06   2.3126231827e-23  
1.3112476586e+05   2.5350788066e+06   1.0599522921e-23  
1.3112476586e+05   2.5700454108e+06   7.7087439424e-24  
1.3112476586e+05   2.6050120151e+06   4.8179649640e-24  
1.3112476586e+05   2.6399786193e+06   7.7087439424e-24  
1.3112476586e+05   2.6749452235e+06   2.8907789784e-24  
1.3112476586e+05   2.7099118278e+06   1.9271859856e-24  
1.3112476586e+05   2.7448784320e+06   1.9271859856e-24  
1.3112476586e+05   2.7798450362e+06   1.9271859856e-24  
1.3112476586e+05   2.8148116404e+06   0.0000000000e+00  
1.3112476586e+05   2.8497782447e+06   0.0000000000e+00  
1.3112476586e+05   2.8847448489e+06   0.0000000000e+00  
1.3112476586e+05   2.9197114531e+06   0.0000000000e+00  
1.3112476586e+05   2.9546780574e+06   0.0000000000e+00  
1.3112476586e+05   2.9896446616e+06   0.0000000000e+00  
1.3112476586e+05   3.0246112658e+06   0.0000000000e+00  
1.3112476586e+05   3.0595778701e+06   0.0000000000e+00  
1.3112476586e+05   3.0945444743e+06   0.0000000000e+00  
1.3112476586e+05   3.1295110785e+06   0.0000000000e+00  
1.3112476586e+05   3.1644776827e+06   0.0000000000e+00  
1.3112476586e+05   3.1994442870e+06   0.0000000000e+00  
1.3112476586e+05   3.2344108912e+06   0.0000000000e+00  
1.3112476586e+05   3.2693774954e+06   0.0000000000e+00  
1.3112476586e+05   3.3043440997e+06   0.0000000000e+00  
1.3112476586e+05   3.3393107039e+06   0.0000000000e+00  
1.3112476586e+05   3.3742773081e+06   0.0000000000e+00  
1.3112476586e+05   3.4092439123e+06   0.0000000000e+00  
1.3112476586e+05   3.4442105166e+06   0.0000000000e+00  
1.3112476586e+05   3.4791771208e+06   0.0000000000e+00  
1.4860806797e+05   -3.4791771208e+06  0.0000000000e+00  
1.4860806797e+05   -3.4442105166e+06  0.0000000000e+00  
1.4860806797e+05   -3.4092439123e+06  0.0000000000e+00  
1.4860806797e+05   -3.3742773081e+06  0.0000000000e+00  
1.4860806797e+05   -3.3393107039e+06  0.0000000000e+00  
1.4860806797e+05   -3.3043440997e+06  0.0000000000e+00  
1.4860806797e+05   -3.2693774954e+06  0.0000000000e+00  
1.4860806797e+05   -3.2344108912e+06  0.0000000000e+00  
1.4860806797e+05   -3.1994442870e+06  0.0000000000e+00  
1.4860806797e+05   -3.1644776827e+06  0.0000000000e+00  
1.4860806797e+05   -3.1295110785e+06  0.0000000000e+00  
1.4860806797e+05   -3.0945444743e+06  0.0000000000e+00  
1.4860806797e+05   -3.0595778701e+06  0.0000000000e+00  
1.4860806797e+05   -3.0246112658e+06  0.0000000000e+00  
1.4860806797e+05   -2.9896446616e+06  0.0000000000e+00  
1.4860806797e+05   -2.9546780574e+06  0.0000000000e+00  
1.4860806797e+05   -2.9197114531e+06  0.0000000000e+00  
1.4860806797e+05   -2.8847448489e+06  9.6359299280e-25  
1.4860806797e+05   -2.8497782447e+06  0.0000000000e+00  
1.4860806797e+05   -2.8148116404e+06  0.0000000000e+00  
1.4860806797e+05   -2.7798450362e+06  0.0000000000e+00  
1.4860806797e+05   -2.7448784320e+06  9.6359299280e-25  
1.4860806797e+05   -2.7099118278e+06  0.0000000000e+00  
1.4860806797e+05   -2.6749452235e+06  0.0000000000e+00  
1.4860806797e+05   -2.6399786193e+06  9.6359299280e-25  
1.4860806797e+05   -2.6050120151e+06  9.6359299280e-25  
1.4860806797e+05   -2.5700454108e+06  1.9271859856e-24  
1.4860806797e+05   -2.5350788066e+06  2.8907789784e-24  
1.4860806797e+05   -2.5001122024e+06  1.9271859856e-24  
1.4860806797e+05   -2.4651455982e+06  3.8543719712e-24  
1.4860806797e+05   -2.4301789939e+06  6.7451509496e-24  
1.4860806797e+05   -2.3952123897e+06  1.4453894892e-23  
1.4860806797e+05   -2.3602457855e+06  8.6723369352e-24  
1.4860806797e+05   -2.3252791812e+06  2.3126231827e-23  
1.4860806797e+05   -2.2903125770e+06  7.7087439424e-24  
1.4860806797e+05   -2.2553459728e+06  3.3725754748e-23  
1.4860806797e+05   -2.2203793686e+06  5.1070428618e-23  
1.4860806797e+05   -2.1854127643e+06  5.0106835626e-23  
1.4860806797e+05   -2.1504461601e+06  6.1669951539e-23  
1.4860806797e+05   -2.1154795559e+06  7.9978218402e-23  
1.4860806797e+05   -2.0805129516e+06  9.7322892273e-23  
1.4860806797e+05   -2.0455463474e+06  1.2623068206e-22  
1.4860806797e+05   -2.0105797432e+06  1.1563115914e-22  
1.4860806797e+05   -1.9756131389e+06  2.0139093550e-22  
1.4860806797e+05   -1.9406465347e+06  2.1102686542e-22  
1.4860806797e+05   -1.9056799305e+06  2.8907789784e-22  
1.4860806797e+05   -1.8707133263e+06  3.8061923216e-22  
1.4860806797e+05   -1.8357467220e+06  4.1241780092e-22  
1.4860806797e+05   -1.8007801178e+06  5.8297376064e-22  
1.4860806797e+05   -1.7658135136e+06  6.8126024591e-22  
1.4860806797e+05   -1.7308469093e+06  9.2986723805e-22  
1.4860806797e+05   -1.6958803051e+06  1.0801877449e-21  
1.4860806797e+05   -1.6609137009e+06  1.3268675511e-21  
1.4860806797e+05   -1.6259470967e+06  1.5831832872e-21  
1.4860806797e+05   -1.5909804924e+06  1.8134820125e-21  
1.4860806797e+05   -1.5560138882e+06  2.1941012446e-21  
1.4860806797e+05   -1.5210472840e+06  2.4128368540e-21  
1.4860806797e+05   -1.4860806797e+06  2.7578031454e-21  
1.4860806797e+05   -1.4511140755e+06  3.0112281025e-21  
1.4860806797e+05   -1.4161474713e+06  3.4679711811e-21  
1.4860806797e+05   -1.3811808671e+06  3.8909885049e-21  
1.4860806797e+05   -1.3462142628e+06  4.1588673569e-21  
1.4860806797e+05   -1.3112476586e+06  4.4691443006e-21  
1.4860806797e+05   -1.2762810544e+06  4.8796349155e-21  
1.4860806797e+05   -1.2413144501e+06  5.3161425413e-21  
1.4860806797e+05   -1.2063478459e+06  5.5820942073e-21  
1.4860806797e+05   -1.1713812417e+06  6.1082159814e-21  
1.4860806797e+05   -1.1364146374e+06  6.4541458658e-21  
1.4860806797e+05   -1.1014480332e+06  6.7894762273e-21  
1.4860806797e+05   -1.0664814290e+06  7.1469692276e-21  
1.4860806797e+05   -1.0315148248e+06  7.6913992685e-21  
1.4860806797e+05   -9.9654822053e+05  8.1780137299e-21  
1.4860806797e+05   -9.6158161630e+05  8.2946084820e-21  
1.4860806797e+05   -9.2661501207e+05  8.8313297790e-21  
1.4860806797e+05   -8.9164840784e+05  9.2090582322e-21  
1.4860806797e+05   -8.5668180361e+05  9.7168717394e-21  
1.4860806797e+05   -8.2171519939e+05  1.0200595422e-20  
1.4860806797e+05   -7.8674859516e+05  1.0724790010e-20  
1.4860806797e+05   -7.5178199093e+05  1.0904981900e-20  
1.4860806797e+05   -7.1681538670e+05  1.1420504151e-20  
1.4860806797e+05   -6.8184878247e+05  1.1979388086e-20  
1.4860806797e+05   -6.4688217824e+05  1.2287737844e-20  
1.4860806797e+05   -6.1191557401e+05  1.2600905567e-20  
1.4860806797e+05   -5.7694896978e+05  1.3310110010e-20  
1.4860806797e+05   -5.4198236555e+05  1.3344799357e-20  
1.4860806797e+05   -5.0701576132e+05  1.3845867714e-20  
1.4860806797e+05   -4.7204915709e+05  1.4225523353e-20  
1.4860806797e+05   -4.3708255286e+05  1.3944154199e-20  
1.4860806797e+05   -4.0211594864e+05  1.4368135116e-20  
1.4860806797e+05   -3.6714934441e+05  1.4623487259e-20  
1.4860806797e+05   -3.3218274018e+05  1.4991579782e-20  
1.4860806797e+05   -2.9721613595e+05  1.4972307922e-20  
1.4860806797e+05   -2.6224953172e+05  1.5120701243e-20  
1.4860806797e+05   -2.2728292749e+05  1.5447359268e-20  
1.4860806797e+05   -1.9231632326e+05  1.5288366424e-20  
1.4860806797e+05   -1.5734971903e+05  1.5426160222e-20  
1.4860806797e+05   -1.2238311480e+05  1.5558172462e-20  
1.4860806797e+05   -8.7416510573e+04  1.5498429696e-20  
1.4860806797e+05   -5.2449906344e+04  1.5596716181e-20  
1.4860806797e+05   -1.7483302115e+04  1.5536973416e-20  
1.4860806797e+05   1.7483302115e+04   1.5665131284e-20  
1.4860806797e+05   5.2449906344e+04   1.5654531761e-20  
1.4860806797e+05   8.7416510573e+04   1.5675730807e-20  
1.4860806797e+05   1.2238311480e+05   1.5876158149e-20  
1.4860806797e+05   1.5734971903e+05   1.5810633826e-20  
1.4860806797e+05   1.9231632326e+05   1.6093930166e-20  
1.4860806797e+05   2.2728292749e+05   1.6138255443e-20  
1.4860806797e+05   2.6224953172e+05   1.6073694713e-20  
1.4860806797e+05   2.9721613595e+05   1.6236541929e-20  
1.4860806797e+05   3.3218274018e+05   1.6658595660e-20  
1.4860806797e+05   3.6714934441e+05   1.6730865134e-20  
1.4860806797e+05   4.0211594864e+05   1.7011270695e-20  
1.4860806797e+05   4.3708255286e+05   1.7074867832e-20  
1.4860806797e+05   4.7204915709e+05   1.7413088973e-20  
1.4860806797e+05   5.0701576132e+05   1.7283003919e-20  
1.4860806797e+05   5.4198236555e+05   1.7085467355e-20  
1.4860806797e+05   5.7694896978e+05   1.7415979752e-20  
1.4860806797e+05   6.1191557401e+05   1.7097030471e-20  
1.4860806797e+05   6.4688217824e+05   1.7131719819e-20  
1.4860806797e+05   6.8184878247e+05   1.7366836509e-20  
1.4860806797e+05   7.1681538670e+05   1.6813734131e-20  
1.4860806797e+05   7.5178199093e+05   1.6958273080e-20  
1.4860806797e+05   7.8674859516e+05   1.6953455115e-20  
1.4860806797e+05   8.2171519939e+05   1.6469731433e-20  
1.4860806797e+05   8.5668180361e+05   1.6351209495e-20  
1.4860806797e+05   8.9164840784e+05   1.5918556241e-20  
1.4860806797e+05   9.2661501207e+05   1.5599606960e-20  
1.4860806797e+05   9.6158161630e+05   1.5013742421e-20  
1.4860806797e+05   9.9654822053e+05   1.4704429070e-20  
1.4860806797e+05   1.0315148248e+06   1.4327664210e-20  
1.4860806797e+05   1.0664814290e+06   1.4049185835e-20  
1.4860806797e+05   1.1014480332e+06   1.3414178053e-20  
1.4860806797e+05   1.1364146374e+06   1.3019104926e-20  
1.4860806797e+05   1.1713812417e+06   1.2810968839e-20  
1.4860806797e+05   1.2063478459e+06   1.2019858992e-20  
1.4860806797e+05   1.2413144501e+06   1.1699946119e-20  
1.4860806797e+05   1.2762810544e+06   1.0933889689e-20  
1.4860806797e+05   1.3112476586e+06   1.0521471888e-20  
1.4860806797e+05   1.3462142628e+06   9.8537019444e-21  
1.4860806797e+05   1.3811808671e+06   9.5655876395e-21  
1.4860806797e+05   1.4161474713e+06   9.0741552132e-21  
1.4860806797e+05   1.4511140755e+06   8.2175210426e-21  
1.4860806797e+05   1.4860806797e+06   7.8609916353e-21  
1.4860806797e+05   1.5210472840e+06   7.3570325000e-21  
1.4860806797e+05   1.5560138882e+06   6.5206337823e-21  
1.4860806797e+05   1.5909804924e+06   5.9540411025e-21  
1.4860806797e+05   1.6259470967e+06   5.3691401559e-21  
1.4860806797e+05   1.6609137009e+06   4.7562950125e-21  
1.4860806797e+05   1.6958803051e+06   4.2667897721e-21  
1.4860806797e+05   1.7308469093e+06   3.6491266637e-21  
1.4860806797e+05   1.7658135136e+06   3.2434540138e-21  
1.4860806797e+05   1.8007801178e+06   2.7009511588e-21  
1.4860806797e+05   1.8357467220e+06   2.2923877299e-21  
1.4860806797e+05   1.8707133263e+06   1.8240815354e-21  
1.4860806797e+05   1.9056799305e+06   1.4588797911e-21  
1.4860806797e+05   1.9406465347e+06   1.1910009391e-21  
1.4860806797e+05   1.9756131389e+06   9.4335753995e-22  
1.4860806797e+05   2.0105797432e+06   7.5834768533e-22  
1.4860806797e+05   2.0455463474e+06   5.9260969057e-22  
1.4860806797e+05   2.0805129516e+06   4.6637900852e-22  
1.4860806797e+05   2.1154795559e+06   3.9410953406e-22  
1.4860806797e+05   2.1504461601e+06   2.8522352587e-22  
1.4860806797e+05   2.1854127643e+06   1.9946374951e-22  
1.4860806797e+05   2.2203793686e+06   1.6959236673e-22  
1.4860806797e+05   2.2553459728e+06   1.3683020498e-22  
1.4860806797e+05   2.2903125770e+06   9.5395706287e-23  
1.4860806797e+05   2.3252791812e+06   8.2868997381e-23  
1.4860806797e+05   2.3602457855e+06   5.9742765554e-23  
1.4860806797e+05   2.3952123897e+06   4.6252463654e-23  
1.4860806797e+05   2.4301789939e+06   3.5652940734e-23  
1.4860806797e+05   2.4651455982e+06   3.4689347741e-23  
1.4860806797e+05   2.5001122024e+06   1.6381080878e-23  
1.4860806797e+05   2.5350788066e+06   1.0599522921e-23  
1.4860806797e+05   2.5700454108e+06   9.6359299280e-24  
1.4860806797e+05   2.6050120151e+06   8.6723369352e-24  
1.4860806797e+05   2.6399786193e+06   5.7815579568e-24  
1.4860806797e+05   2.6749452235e+06   2.8907789784e-24  
1.4860806797e+05   2.7099118278e+06   2.8907789784e-24  
1.4860806797e+05   2.7448784320e+06   1.9271859856e-24  
1.4860806797e+05   2.7798450362e+06   0.0000000000e+00  
1.4860806797e+05   2.8148116404e+06   0.0000000000e+00  
1.4860806797e+05   2.8497782447e+06   0.0000000000e+00  
1.4860806797e+05   2.8847448489e+06   9.6359299280e-25  
1.4860806797e+05   2.9197114531e+06   9.6359299280e-25  
1.4860806797e+05   2.9546780574e+06   0.0000000000e+00  
1.4860806797e+05   2.9896446616e+06   0.0000000000e+00  
1.4860806797e+05   3.0246112658e+06   0.0000000000e+00  
1.4860806797e+05   3.0595778701e+06   0.0000000000e+00  
1.4860806797e+05   3.0945444743e+06   0.0000000000e+00  
1.4860806797e+05   3.1295110785e+06   0.0000000000e+00  
1.4860806797e+05   3.1644776827e+06   0.0000000000e+00  
1.4860806797e+05   3.1994442870e+06   0.0000000000e+00  
1.4860806797e+05   3.2344108912e+06   0.0000000000e+00  
1.4860806797e+05   3.2693774954e+06   0.0000000000e+00  
1.4860806797e+05   3.3043440997e+06   0.0000000000e+00  
1.4860806797e+05   3.3393107039e+06   0.0000000000e+00  
1.4860806797e+05   3.3742773081e+06   0.0000000000e+00  
1.4860806797e+05   3.4092439123e+06   0.0000000000e+00  
1.4860806797e+05   3.4442105166e+06   0.0000000000e+00  
1.4860806797e+05   3.4791771208e+06   0.0000000000e+00  
1.6609137009e+05   -3.4791771208e+06  0.0000000000e+00  
1.6609137009e+05   -3.4442105166e+06  0.0000000000e+00  
1.6609137009e+05   -3.4092439123e+06  0.0000000000e+00  
1.6609137009e+05   -3.3742773081e+06  0.0000000000e+00  
1.6609137009e+05   -3.3393107039e+06  0.0000000000e+00  
1.6609137009e+05   -3.3043440997e+06  0.0000000000e+00  
1.6609137009e+05   -3.2693774954e+06  0.0000000000e+00  
1.6609137009e+05   -3.2344108912e+06  0.0000000000e+00  
1.6609137009e+05   -3.1994442870e+06  0.0000000000e+00  
1.6609137009e+05   -3.1644776827e+06  0.0000000000e+00  
1.6609137009e+05   -3.1295110785e+06  0.0000000000e+00  
1.6609137009e+05   -3.0945444743e+06  0.0000000000e+00  
1.6609137009e+05   -3.0595778701e+06  0.0000000000e+00  
1.6609137009e+05   -3.0246112658e+06  9.6359299280e-25  
1.6609137009e+05   -2.9896446616e+06  0.0000000000e+00  
1.6609137009e+05   -2.9546780574e+06  0.0000000000e+00  
1.6609137009e+05   -2.9197114531e+06  0.0000000000e+00  
1.6609137009e+05   -2.8847448489e+06  0.0000000000e+00  
1.6609137009e+05   -2.8497782447e+06  0.0000000000e+00  
1.6609137009e+05   -2.8148116404e+06  0.0000000000e+00  
1.6609137009e+05   -2.7798450362e+06  0.0000000000e+00  
1.6609137009e+05   -2.7448784320e+06  0.0000000000e+00  
1.6609137009e+05   -2.7099118278e+06  1.9271859856e-24  
1.6609137009e+05   -2.6749452235e+06  0.0000000000e+00  
1.6609137009e+05   -2.6399786193e+06  2.8907789784e-24  
1.6609137009e+05   -2.6050120151e+06  1.9271859856e-24  
1.6609137009e+05   -2.5700454108e+06  1.9271859856e-24  
1.6609137009e+05   -2.5350788066e+06  1.9271859856e-24  
1.6609137009e+05   -2.5001122024e+06  2.8907789784e-24  
1.6609137009e+05   -2.4651455982e+06  4.8179649640e-24  
1.6609137009e+05   -2.4301789939e+06  4.8179649640e-24  
1.6609137009e+05   -2.3952123897e+06  7.7087439424e-24  
1.6609137009e+05   -2.3602457855e+06  1.0599522921e-23  
1.6609137009e+05   -2.3252791812e+06  1.1563115914e-23  
1.6609137009e+05   -2.2903125770e+06  2.8907789784e-23  
1.6609137009e+05   -2.2553459728e+06  2.8907789784e-23  
1.6609137009e+05   -2.2203793686e+06  3.4689347741e-23  
1.6609137009e+05   -2.1854127643e+06  4.9143242633e-23  
1.6609137009e+05   -2.1504461601e+06  6.2633544532e-23  
1.6609137009e+05   -2.1154795559e+06  6.6487916503e-23  
1.6609137009e+05   -2.0805129516e+06  9.6359299280e-23  
1.6609137009e+05   -2.0455463474e+06  1.3104864702e-22  
1.6609137009e+05   -2.0105797432e+06  1.7537392469e-22  
1.6609137009e+05   -1.9756131389e+06  2.3511669024e-22  
1.6609137009e+05   -1.9406465347e+06  2.6980603798e-22  
1.6609137009e+05   -1.9056799305e+06  3.3051239653e-22  
1.6609137009e+05   -1.8707133263e+06  3.9892749902e-22  
1.6609137009e+05   -1.8357467220e+06  5.0492272823e-22  
1.6609137009e+05   -1.8007801178e+06  6.2922622430e-22  
1.6609137009e+05   -1.7658135136e+06  8.0363655600e-22  
1.6609137009e+05   -1.7308469093e+06  9.7997407368e-22  
1.6609137009e+05   -1.6958803051e+06  1.2411077747e-21  
1.6609137009e+05   -1.6609137009e+06  1.4222632574e-21  
1.6609137009e+05   -1.6259470967e+06  1.7749382927e-21  
1.6609137009e+05   -1.5909804924e+06  2.0283632498e-21  
1.6609137009e+05   -1.5560138882e+06  2.3588756464e-21  
1.6609137009e+05   -1.5210472840e+06  2.6180821614e-21  
1.6609137009e+05   -1.4860806797e+06  3.1287864476e-21  
1.6609137009e+05   -1.4511140755e+06  3.3851021837e-21  
1.6609137009e+05   -1.4161474713e+06  3.8562991572e-21  
1.6609137009e+05   -1.3811808671e+06  4.1212872302e-21  
1.6609137009e+05   -1.3462142628e+06  4.7216056647e-21  
1.6609137009e+05   -1.3112476586e+06  5.0578996192e-21  
1.6609137009e+05   -1.2762810544e+06  5.5849849863e-21  
1.6609137009e+05   -1.2413144501e+06  5.9106794178e-21  
1.6609137009e+05   -1.2063478459e+06  6.3308059627e-21  
1.6609137009e+05   -1.1713812417e+06  6.7759859254e-21  
1.6609137009e+05   -1.1364146374e+06  7.0766269391e-21  
1.6609137009e+05   -1.1014480332e+06  7.6017851202e-21  
1.6609137009e+05   -1.0664814290e+06  8.2136666706e-21  
1.6609137009e+05   -1.0315148248e+06  8.4343294660e-21  
1.6609137009e+05   -9.9654822053e+05  8.8274754070e-21  
