v_r(m/s)           v_z(m/s)           EVDF(m-3s-3)       
2.0520179914e+05   -3.6831092153e+05  1.4853925622e-19  
2.0520179914e+05   -3.6129547540e+05  1.7512224948e-19  
2.0520179914e+05   -3.5428002928e+05  2.1353196219e-19  
2.0520179914e+05   -3.4726458316e+05  2.3534086687e-19  
2.0520179914e+05   -3.4024913703e+05  2.4217649371e-19  
2.0520179914e+05   -3.3323369091e+05  3.5849065198e-19  
2.0520179914e+05   -3.2621824478e+05  5.1690359141e-19  
2.0520179914e+05   -3.1920279866e+05  6.7705256306e-19  
2.0520179914e+05   -3.1218735253e+05  8.3806955081e-19  
2.0520179914e+05   -3.0517190641e+05  1.0152533385e-18  
2.0520179914e+05   -2.9815646029e+05  1.1977537249e-18  
2.0520179914e+05   -2.9114101416e+05  1.3367448040e-18  
2.0520179914e+05   -2.8412556804e+05  1.4807269756e-18  
2.0520179914e+05   -2.7711012191e+05  1.5973666400e-18  
2.0520179914e+05   -2.7009467579e+05  1.7286540761e-18  
2.0520179914e+05   -2.6307922966e+05  1.9544467658e-18  
2.0520179914e+05   -2.5606378354e+05  2.2359009883e-18  
2.0520179914e+05   -2.4904833742e+05  2.5946086443e-18  
2.0520179914e+05   -2.4203289129e+05  2.9268418090e-18  
2.0520179914e+05   -2.3501744517e+05  3.2149146544e-18  
2.0520179914e+05   -2.2800199904e+05  3.6140935613e-18  
2.0520179914e+05   -2.2098655292e+05  3.9458927180e-18  
2.0520179914e+05   -2.1397110679e+05  4.2062975500e-18  
2.0520179914e+05   -2.0695566067e+05  4.3593938908e-18  
2.0520179914e+05   -1.9994021454e+05  4.5316950879e-18  
2.0520179914e+05   -1.9292476842e+05  4.6768707817e-18  
2.0520179914e+05   -1.8590932230e+05  4.8083752219e-18  
2.0520179914e+05   -1.7889387617e+05  5.0106229747e-18  
2.0520179914e+05   -1.7187843005e+05  5.1572091946e-18  
2.0520179914e+05   -1.6486298392e+05  5.3218067488e-18  
2.0520179914e+05   -1.5784753780e+05  5.4313937823e-18  
2.0520179914e+05   -1.5083209167e+05  5.5972933606e-18  
2.0520179914e+05   -1.4381664555e+05  5.7770811967e-18  
2.0520179914e+05   -1.3680119943e+05  5.9842115401e-18  
2.0520179914e+05   -1.2978575330e+05  6.1419734674e-18  
2.0520179914e+05   -1.2277030718e+05  6.2387572633e-18  
2.0520179914e+05   -1.1575486105e+05  6.4815847691e-18  
2.0520179914e+05   -1.0873941493e+05  6.6340300978e-18  
2.0520179914e+05   -1.0172396880e+05  6.7604349433e-18  
2.0520179914e+05   -9.4708522679e+04  7.0271328920e-18  
2.0520179914e+05   -8.7693076555e+04  7.2681158636e-18  
2.0520179914e+05   -8.0677630430e+04  7.4182826500e-18  
2.0520179914e+05   -7.3662184306e+04  7.5539101667e-18  
2.0520179914e+05   -6.6646738181e+04  7.5765870874e-18  
2.0520179914e+05   -5.9631292057e+04  7.5641093559e-18  
2.0520179914e+05   -5.2615845933e+04  7.4399830527e-18  
2.0520179914e+05   -4.5600399808e+04  7.4263117990e-18  
2.0520179914e+05   -3.8584953684e+04  7.4444316352e-18  
2.0520179914e+05   -3.1569507560e+04  7.4681935761e-18  
2.0520179914e+05   -2.4554061435e+04  7.4506162500e-18  
2.0520179914e+05   -1.7538615311e+04  7.3952802232e-18  
2.0520179914e+05   -1.0523169187e+04  7.4156786017e-18  
2.0520179914e+05   -3.5077230622e+03  7.3105401508e-18  
2.0520179914e+05   3.5077230622e+03   7.3584980407e-18  
2.0520179914e+05   1.0523169187e+04   7.4196931762e-18  
2.0520179914e+05   1.7538615311e+04   7.3809579574e-18  
2.0520179914e+05   2.4554061435e+04   7.4041773883e-18  
2.0520179914e+05   3.1569507560e+04   7.4181741480e-18  
2.0520179914e+05   3.8584953684e+04   7.4424785990e-18  
2.0520179914e+05   4.5600399808e+04   7.4001628138e-18  
2.0520179914e+05   5.2615845933e+04   7.4485547117e-18  
2.0520179914e+05   5.9631292057e+04   7.4103620030e-18  
2.0520179914e+05   6.6646738181e+04   7.3784624111e-18  
2.0520179914e+05   7.3662184306e+04   7.4652640218e-18  
2.0520179914e+05   8.0677630430e+04   7.6103312136e-18  
2.0520179914e+05   8.7693076555e+04   7.7208947651e-18  
2.0520179914e+05   9.4708522679e+04   7.7128656161e-18  
2.0520179914e+05   1.0172396880e+05   7.7143846443e-18  
2.0520179914e+05   1.0873941493e+05   7.6051231169e-18  
2.0520179914e+05   1.1575486105e+05   7.5086648271e-18  
2.0520179914e+05   1.2277030718e+05   7.3690227360e-18  
2.0520179914e+05   1.2978575330e+05   7.1826162771e-18  
2.0520179914e+05   1.3680119943e+05   7.0643490826e-18  
2.0520179914e+05   1.4381664555e+05   6.8872737969e-18  
2.0520179914e+05   1.5083209167e+05   6.6365256441e-18  
2.0520179914e+05   1.5784753780e+05   6.4835378053e-18  
2.0520179914e+05   1.6486298392e+05   6.3068965277e-18  
2.0520179914e+05   1.7187843005e+05   6.2561175854e-18  
2.0520179914e+05   1.7889387617e+05   6.0237062729e-18  
2.0520179914e+05   1.8590932230e+05   5.8033386839e-18  
2.0520179914e+05   1.9292476842e+05   5.6220318197e-18  
2.0520179914e+05   1.9994021454e+05   5.3698731407e-18  
2.0520179914e+05   2.0695566067e+05   5.1948593933e-18  
2.0520179914e+05   2.1397110679e+05   5.0210391679e-18  
2.0520179914e+05   2.2098655292e+05   4.7971995145e-18  
2.0520179914e+05   2.2800199904e+05   4.6369420408e-18  
2.0520179914e+05   2.3501744517e+05   4.3626489512e-18  
2.0520179914e+05   2.4203289129e+05   4.0466910884e-18  
2.0520179914e+05   2.4904833742e+05   3.7428854511e-18  
2.0520179914e+05   2.5606378354e+05   3.4202004636e-18  
2.0520179914e+05   2.6307922966e+05   3.0752725632e-18  
2.0520179914e+05   2.7009467579e+05   2.6496191650e-18  
2.0520179914e+05   2.7711012191e+05   2.2328629319e-18  
2.0520179914e+05   2.8412556804e+05   1.9508661993e-18  
2.0520179914e+05   2.9114101416e+05   1.7877876733e-18  
2.0520179914e+05   2.9815646029e+05   1.6209115768e-18  
2.0520179914e+05   3.0517190641e+05   1.4851755582e-18  
2.0520179914e+05   3.1218735253e+05   1.3166719315e-18  
2.0520179914e+05   3.1920279866e+05   1.1471917867e-18  
2.0520179914e+05   3.2621824478e+05   9.5687925538e-19  
2.0520179914e+05   3.3323369091e+05   7.6526469988e-19  
2.0520179914e+05   3.4024913703e+05   5.3437241555e-19  
2.0520179914e+05   3.4726458316e+05   3.5545259560e-19  
2.0520179914e+05   3.5428002928e+05   2.9002588158e-19  
2.0520179914e+05   3.6129547540e+05   2.6300888026e-19  
2.0520179914e+05   3.6831092153e+05   2.2340564541e-19  
2.0520179914e+05   3.7532636765e+05   1.8510443471e-19  
2.0520179914e+05   3.8234181378e+05   1.5537488306e-19  
2.0520179914e+05   3.8935725990e+05   1.2434330725e-19  
2.0520179914e+05   3.9637270603e+05   7.7253433477e-20  
2.0520179914e+05   4.0338815215e+05   4.0145744925e-20  
2.0520179914e+05   4.1040359828e+05   3.0380563727e-20  
2.0520179914e+05   4.1741904440e+05   2.4955463061e-20  
2.0520179914e+05   4.2443449052e+05   1.8011334209e-20  
2.0520179914e+05   4.3144993665e+05   1.4322265757e-20  
2.0520179914e+05   4.3846538277e+05   9.5481771713e-21  
2.0520179914e+05   4.4548082890e+05   7.1611328785e-21  
2.0520179914e+05   4.5249627502e+05   3.7975704659e-21  
2.0520179914e+05   4.5951172115e+05   2.8210523461e-21  
2.0520179914e+05   4.6652716727e+05   3.1465583860e-21  
2.0520179914e+05   4.7354261339e+05   2.9295543594e-21  
2.0520179914e+05   4.8055805952e+05   2.6040483194e-21  
2.0520179914e+05   4.8757350564e+05   2.7125503328e-21  
2.0520179914e+05   4.9458895177e+05   1.3020241597e-21  
2.0520179914e+05   5.0160439789e+05   7.5951409317e-22  
2.0520179914e+05   5.0861984402e+05   6.5101207986e-22  
2.0520179914e+05   5.1563529014e+05   4.3400805324e-22  
2.0520179914e+05   5.2265073627e+05   2.1700402662e-22  
2.0520179914e+05   5.2966618239e+05   0.0000000000e+00  
2.0520179914e+05   5.3668162851e+05   2.1700402662e-22  
2.0520179914e+05   5.4369707464e+05   1.0850201331e-22  
2.0520179914e+05   5.5071252076e+05   0.0000000000e+00  
2.0520179914e+05   5.5772796689e+05   1.0850201331e-22  
2.0520179914e+05   5.6474341301e+05   0.0000000000e+00  
2.0520179914e+05   5.7175885914e+05   0.0000000000e+00  
2.0520179914e+05   5.7877430526e+05   0.0000000000e+00  
2.0520179914e+05   5.8578975138e+05   0.0000000000e+00  
2.0520179914e+05   5.9280519751e+05   0.0000000000e+00  
2.0520179914e+05   5.9982064363e+05   0.0000000000e+00  
2.0520179914e+05   6.0683608976e+05   0.0000000000e+00  
2.0520179914e+05   6.1385153588e+05   0.0000000000e+00  
2.0520179914e+05   6.2086698201e+05   0.0000000000e+00  
2.0520179914e+05   6.2788242813e+05   0.0000000000e+00  
2.0520179914e+05   6.3489787426e+05   0.0000000000e+00  
2.0520179914e+05   6.4191332038e+05   0.0000000000e+00  
2.0520179914e+05   6.4892876650e+05   0.0000000000e+00  
2.0520179914e+05   6.5594421263e+05   0.0000000000e+00  
2.0520179914e+05   6.6295965875e+05   0.0000000000e+00  
2.0520179914e+05   6.6997510488e+05   0.0000000000e+00  
2.0520179914e+05   6.7699055100e+05   0.0000000000e+00  
2.0520179914e+05   6.8400599713e+05   0.0000000000e+00  
2.0520179914e+05   6.9102144325e+05   0.0000000000e+00  
2.0520179914e+05   6.9803688937e+05   0.0000000000e+00  
2.0870952220e+05   -6.9803688937e+05  0.0000000000e+00  
2.0870952220e+05   -6.9102144325e+05  0.0000000000e+00  
2.0870952220e+05   -6.8400599713e+05  0.0000000000e+00  
2.0870952220e+05   -6.7699055100e+05  0.0000000000e+00  
2.0870952220e+05   -6.6997510488e+05  0.0000000000e+00  
2.0870952220e+05   -6.6295965875e+05  0.0000000000e+00  
2.0870952220e+05   -6.5594421263e+05  0.0000000000e+00  
2.0870952220e+05   -6.4892876650e+05  0.0000000000e+00  
2.0870952220e+05   -6.4191332038e+05  0.0000000000e+00  
2.0870952220e+05   -6.3489787426e+05  0.0000000000e+00  
2.0870952220e+05   -6.2788242813e+05  0.0000000000e+00  
2.0870952220e+05   -6.2086698201e+05  0.0000000000e+00  
2.0870952220e+05   -6.1385153588e+05  0.0000000000e+00  
2.0870952220e+05   -6.0683608976e+05  0.0000000000e+00  
2.0870952220e+05   -5.9982064363e+05  0.0000000000e+00  
2.0870952220e+05   -5.9280519751e+05  0.0000000000e+00  
2.0870952220e+05   -5.8578975138e+05  0.0000000000e+00  
2.0870952220e+05   -5.7877430526e+05  0.0000000000e+00  
2.0870952220e+05   -5.7175885914e+05  0.0000000000e+00  
2.0870952220e+05   -5.6474341301e+05  1.0850201331e-22  
2.0870952220e+05   -5.5772796689e+05  0.0000000000e+00  
2.0870952220e+05   -5.5071252076e+05  1.0850201331e-22  
2.0870952220e+05   -5.4369707464e+05  1.0850201331e-22  
2.0870952220e+05   -5.3668162851e+05  0.0000000000e+00  
2.0870952220e+05   -5.2966618239e+05  0.0000000000e+00  
2.0870952220e+05   -5.2265073627e+05  1.0850201331e-22  
2.0870952220e+05   -5.1563529014e+05  5.4251006655e-22  
2.0870952220e+05   -5.0861984402e+05  1.0850201331e-22  
2.0870952220e+05   -5.0160439789e+05  1.0850201331e-22  
2.0870952220e+05   -4.9458895177e+05  6.5101207986e-22  
2.0870952220e+05   -4.8757350564e+05  2.1700402662e-22  
2.0870952220e+05   -4.8055805952e+05  5.4251006655e-22  
2.0870952220e+05   -4.7354261339e+05  1.4105261730e-21  
2.0870952220e+05   -4.6652716727e+05  1.3020241597e-21  
2.0870952220e+05   -4.5951172115e+05  1.3020241597e-21  
2.0870952220e+05   -4.5249627502e+05  1.8445342263e-21  
2.0870952220e+05   -4.4548082890e+05  2.2785422795e-21  
2.0870952220e+05   -4.3846538277e+05  4.8825905990e-21  
2.0870952220e+05   -4.3144993665e+05  7.8121449583e-21  
2.0870952220e+05   -4.2443449052e+05  1.0416193278e-20  
2.0870952220e+05   -4.1741904440e+05  1.7143318103e-20  
2.0870952220e+05   -4.1040359828e+05  2.1917406689e-20  
2.0870952220e+05   -4.0338815215e+05  2.2134410715e-20  
2.0870952220e+05   -3.9637270603e+05  2.4304450981e-20  
2.0870952220e+05   -3.8935725990e+05  3.8843720765e-20  
2.0870952220e+05   -3.8234181378e+05  7.9423473743e-20  
2.0870952220e+05   -3.7532636765e+05  1.1002104150e-19  
2.0870952220e+05   -3.6831092153e+05  1.3779755690e-19  
2.0870952220e+05   -3.6129547540e+05  1.7284370720e-19  
2.0870952220e+05   -3.5428002928e+05  2.0333277294e-19  
2.0870952220e+05   -3.4726458316e+05  2.2025908702e-19  
2.0870952220e+05   -3.4024913703e+05  2.4054896351e-19  
2.0870952220e+05   -3.3323369091e+05  3.1552385471e-19  
2.0870952220e+05   -3.2621824478e+05  4.5994003442e-19  
2.0870952220e+05   -3.1920279866e+05  6.0913030272e-19  
2.0870952220e+05   -3.1218735253e+05  7.8522907033e-19  
2.0870952220e+05   -3.0517190641e+05  9.6111083390e-19  
2.0870952220e+05   -2.9815646029e+05  1.1122541384e-18  
2.0870952220e+05   -2.9114101416e+05  1.2764176846e-18  
2.0870952220e+05   -2.8412556804e+05  1.4421002589e-18  
2.0870952220e+05   -2.7711012191e+05  1.5784872896e-18  
2.0870952220e+05   -2.7009467579e+05  1.6695204788e-18  
2.0870952220e+05   -2.6307922966e+05  1.9156030450e-18  
2.0870952220e+05   -2.5606378354e+05  2.1969487655e-18  
2.0870952220e+05   -2.4904833742e+05  2.4716758632e-18  
2.0870952220e+05   -2.4203289129e+05  2.8179057877e-18  
2.0870952220e+05   -2.3501744517e+05  3.1679332826e-18  
2.0870952220e+05   -2.2800199904e+05  3.5141632071e-18  
2.0870952220e+05   -2.2098655292e+05  3.8045145947e-18  
2.0870952220e+05   -2.1397110679e+05  4.1197129434e-18  
2.0870952220e+05   -2.0695566067e+05  4.3360659579e-18  
2.0870952220e+05   -1.9994021454e+05  4.4678959041e-18  
2.0870952220e+05   -1.9292476842e+05  4.7120254340e-18  
2.0870952220e+05   -1.8590932230e+05  4.8607816943e-18  
2.0870952220e+05   -1.7889387617e+05  5.0237517183e-18  
2.0870952220e+05   -1.7187843005e+05  5.1276966470e-18  
2.0870952220e+05   -1.6486298392e+05  5.3340674763e-18  
2.0870952220e+05   -1.5784753780e+05  5.5482504506e-18  
2.0870952220e+05   -1.5083209167e+05  5.7104609605e-18  
2.0870952220e+05   -1.4381664555e+05  5.8419654006e-18  
2.0870952220e+05   -1.3680119943e+05  6.0226212528e-18  
2.0870952220e+05   -1.2978575330e+05  6.0978131480e-18  
2.0870952220e+05   -1.2277030718e+05  6.3348900471e-18  
2.0870952220e+05   -1.1575486105e+05  6.4258147343e-18  
2.0870952220e+05   -1.0873941493e+05  6.6225288844e-18  
2.0870952220e+05   -1.0172396880e+05  6.7890794748e-18  
2.0870952220e+05   -9.4708522679e+04  6.9157013244e-18  
2.0870952220e+05   -8.7693076555e+04  7.0759587980e-18  
2.0870952220e+05   -8.0677630430e+04  7.2810276032e-18  
2.0870952220e+05   -7.3662184306e+04  7.5557547009e-18  
2.0870952220e+05   -6.6646738181e+04  7.7124316081e-18  
2.0870952220e+05   -5.9631292057e+04  7.7339150067e-18  
2.0870952220e+05   -5.2615845933e+04  7.7711311973e-18  
2.0870952220e+05   -4.5600399808e+04  7.7556154094e-18  
2.0870952220e+05   -3.8584953684e+04  7.6871506390e-18  
2.0870952220e+05   -3.1569507560e+04  7.6633886981e-18  
2.0870952220e+05   -2.4554061435e+04  7.6551425451e-18  
2.0870952220e+05   -1.7538615311e+04  7.5937304055e-18  
2.0870952220e+05   -1.0523169187e+04  7.6876931491e-18  
2.0870952220e+05   -3.5077230622e+03  7.7325044806e-18  
2.0870952220e+05   3.5077230622e+03   7.6455943679e-18  
2.0870952220e+05   1.0523169187e+04   7.6336591464e-18  
2.0870952220e+05   1.7538615311e+04   7.6444008458e-18  
2.0870952220e+05   2.4554061435e+04   7.5841822284e-18  
2.0870952220e+05   3.1569507560e+04   7.6106567196e-18  
2.0870952220e+05   3.8584953684e+04   7.5411069291e-18  
2.0870952220e+05   4.5600399808e+04   7.5536931626e-18  
2.0870952220e+05   5.2615845933e+04   7.6736963893e-18  
2.0870952220e+05   5.9631292057e+04   7.6708753370e-18  
2.0870952220e+05   6.6646738181e+04   7.7410761396e-18  
2.0870952220e+05   7.3662184306e+04   7.8393789637e-18  
2.0870952220e+05   8.0677630430e+04   7.9134858388e-18  
2.0870952220e+05   8.7693076555e+04   7.9386583058e-18  
2.0870952220e+05   9.4708522679e+04   7.8880963676e-18  
2.0870952220e+05   1.0172396880e+05   7.7553984054e-18  
2.0870952220e+05   1.0873941493e+05   7.7354340349e-18  
2.0870952220e+05   1.1575486105e+05   7.5137644217e-18  
2.0870952220e+05   1.2277030718e+05   7.2699603978e-18  
2.0870952220e+05   1.2978575330e+05   7.1434470503e-18  
2.0870952220e+05   1.3680119943e+05   6.9721223713e-18  
2.0870952220e+05   1.4381664555e+05   6.8051377728e-18  
2.0870952220e+05   1.5083209167e+05   6.6356576280e-18  
2.0870952220e+05   1.5784753780e+05   6.4464301168e-18  
2.0870952220e+05   1.6486298392e+05   6.2172738647e-18  
2.0870952220e+05   1.7187843005e+05   6.0448641655e-18  
2.0870952220e+05   1.7889387617e+05   5.9133597254e-18  
2.0870952220e+05   1.8590932230e+05   5.7588528584e-18  
2.0870952220e+05   1.9292476842e+05   5.5574731217e-18  
2.0870952220e+05   1.9994021454e+05   5.3784447998e-18  
2.0870952220e+05   2.0695566067e+05   5.1363768081e-18  
2.0870952220e+05   2.1397110679e+05   4.9906586042e-18  
2.0870952220e+05   2.2098655292e+05   4.7323153105e-18  
2.0870952220e+05   2.2800199904e+05   4.6269598556e-18  
2.0870952220e+05   2.3501744517e+05   4.3446376170e-18  
2.0870952220e+05   2.4203289129e+05   4.0019882589e-18  
2.0870952220e+05   2.4904833742e+05   3.6502247318e-18  
2.0870952220e+05   2.5606378354e+05   3.2920595858e-18  
2.0870952220e+05   2.6307922966e+05   2.8834410037e-18  
2.0870952220e+05   2.7009467579e+05   2.5177892189e-18  
2.0870952220e+05   2.7711012191e+05   2.1538734662e-18  
2.0870952220e+05   2.8412556804e+05   1.9076823980e-18  
2.0870952220e+05   2.9114101416e+05   1.7563220895e-18  
2.0870952220e+05   2.9815646029e+05   1.5883609728e-18  
2.0870952220e+05   3.0517190641e+05   1.4284290052e-18  
2.0870952220e+05   3.1218735253e+05   1.2575383343e-18  
2.0870952220e+05   3.1920279866e+05   1.0363027291e-18  
2.0870952220e+05   3.2621824478e+05   8.7311570111e-19  
2.0870952220e+05   3.3323369091e+05   6.9473839122e-19  
2.0870952220e+05   3.4024913703e+05   4.8142343306e-19  
2.0870952220e+05   3.4726458316e+05   3.4178134193e-19  
2.0870952220e+05   3.5428002928e+05   2.7863317018e-19  
2.0870952220e+05   3.6129547540e+05   2.4271900377e-19  
2.0870952220e+05   3.6831092153e+05   2.0886637562e-19  
2.0870952220e+05   3.7532636765e+05   1.6980565083e-19  
2.0870952220e+05   3.8234181378e+05   1.3541051261e-19  
2.0870952220e+05   3.8935725990e+05   1.0698298512e-19  
2.0870952220e+05   3.9637270603e+05   6.5969224093e-20  
2.0870952220e+05   4.0338815215e+05   3.6131170432e-20  
2.0870952220e+05   4.1040359828e+05   2.6040483194e-20  
2.0870952220e+05   4.1741904440e+05   2.0723884542e-20  
2.0870952220e+05   4.2443449052e+05   1.9421860383e-20  
2.0870952220e+05   4.3144993665e+05   1.1718217437e-20  
2.0870952220e+05   4.3846538277e+05   1.1067205358e-20  
2.0870952220e+05   4.4548082890e+05   8.2461530116e-21  
2.0870952220e+05   4.5249627502e+05   4.0145744925e-21  
2.0870952220e+05   4.5951172115e+05   3.2550603993e-21  
2.0870952220e+05   4.6652716727e+05   1.7360322130e-21  
2.0870952220e+05   4.7354261339e+05   2.6040483194e-21  
2.0870952220e+05   4.8055805952e+05   1.7360322130e-21  
2.0870952220e+05   4.8757350564e+05   5.4251006655e-22  
2.0870952220e+05   4.9458895177e+05   3.2550603993e-22  
2.0870952220e+05   5.0160439789e+05   1.0850201331e-22  
2.0870952220e+05   5.0861984402e+05   2.1700402662e-22  
2.0870952220e+05   5.1563529014e+05   2.1700402662e-22  
2.0870952220e+05   5.2265073627e+05   1.0850201331e-22  
2.0870952220e+05   5.2966618239e+05   0.0000000000e+00  
2.0870952220e+05   5.3668162851e+05   1.0850201331e-22  
2.0870952220e+05   5.4369707464e+05   1.0850201331e-22  
2.0870952220e+05   5.5071252076e+05   0.0000000000e+00  
2.0870952220e+05   5.5772796689e+05   1.0850201331e-22  
2.0870952220e+05   5.6474341301e+05   1.0850201331e-22  
2.0870952220e+05   5.7175885914e+05   0.0000000000e+00  
2.0870952220e+05   5.7877430526e+05   0.0000000000e+00  
2.0870952220e+05   5.8578975138e+05   0.0000000000e+00  
2.0870952220e+05   5.9280519751e+05   0.0000000000e+00  
2.0870952220e+05   5.9982064363e+05   0.0000000000e+00  
2.0870952220e+05   6.0683608976e+05   0.0000000000e+00  
2.0870952220e+05   6.1385153588e+05   0.0000000000e+00  
2.0870952220e+05   6.2086698201e+05   0.0000000000e+00  
2.0870952220e+05   6.2788242813e+05   0.0000000000e+00  
2.0870952220e+05   6.3489787426e+05   0.0000000000e+00  
2.0870952220e+05   6.4191332038e+05   0.0000000000e+00  
2.0870952220e+05   6.4892876650e+05   0.0000000000e+00  
2.0870952220e+05   6.5594421263e+05   0.0000000000e+00  
2.0870952220e+05   6.6295965875e+05   0.0000000000e+00  
2.0870952220e+05   6.6997510488e+05   0.0000000000e+00  
2.0870952220e+05   6.7699055100e+05   0.0000000000e+00  
2.0870952220e+05   6.8400599713e+05   0.0000000000e+00  
2.0870952220e+05   6.9102144325e+05   0.0000000000e+00  
2.0870952220e+05   6.9803688937e+05   0.0000000000e+00  
2.1221724526e+05   -6.9803688937e+05  0.0000000000e+00  
2.1221724526e+05   -6.9102144325e+05  0.0000000000e+00  
2.1221724526e+05   -6.8400599713e+05  0.0000000000e+00  
2.1221724526e+05   -6.7699055100e+05  0.0000000000e+00  
2.1221724526e+05   -6.6997510488e+05  0.0000000000e+00  
2.1221724526e+05   -6.6295965875e+05  0.0000000000e+00  
2.1221724526e+05   -6.5594421263e+05  0.0000000000e+00  
2.1221724526e+05   -6.4892876650e+05  0.0000000000e+00  
2.1221724526e+05   -6.4191332038e+05  0.0000000000e+00  
2.1221724526e+05   -6.3489787426e+05  0.0000000000e+00  
2.1221724526e+05   -6.2788242813e+05  0.0000000000e+00  
2.1221724526e+05   -6.2086698201e+05  0.0000000000e+00  
2.1221724526e+05   -6.1385153588e+05  0.0000000000e+00  
2.1221724526e+05   -6.0683608976e+05  0.0000000000e+00  
2.1221724526e+05   -5.9982064363e+05  0.0000000000e+00  
2.1221724526e+05   -5.9280519751e+05  0.0000000000e+00  
2.1221724526e+05   -5.8578975138e+05  0.0000000000e+00  
2.1221724526e+05   -5.7877430526e+05  0.0000000000e+00  
2.1221724526e+05   -5.7175885914e+05  0.0000000000e+00  
2.1221724526e+05   -5.6474341301e+05  0.0000000000e+00  
2.1221724526e+05   -5.5772796689e+05  0.0000000000e+00  
2.1221724526e+05   -5.5071252076e+05  1.0850201331e-22  
2.1221724526e+05   -5.4369707464e+05  0.0000000000e+00  
2.1221724526e+05   -5.3668162851e+05  0.0000000000e+00  
2.1221724526e+05   -5.2966618239e+05  0.0000000000e+00  
2.1221724526e+05   -5.2265073627e+05  0.0000000000e+00  
2.1221724526e+05   -5.1563529014e+05  1.0850201331e-22  
2.1221724526e+05   -5.0861984402e+05  2.1700402662e-22  
2.1221724526e+05   -5.0160439789e+05  0.0000000000e+00  
2.1221724526e+05   -4.9458895177e+05  5.4251006655e-22  
2.1221724526e+05   -4.8757350564e+05  5.4251006655e-22  
2.1221724526e+05   -4.8055805952e+05  1.5190281863e-21  
2.1221724526e+05   -4.7354261339e+05  8.6801610648e-22  
2.1221724526e+05   -4.6652716727e+05  1.6275301997e-21  
2.1221724526e+05   -4.5951172115e+05  1.1935221464e-21  
2.1221724526e+05   -4.5249627502e+05  1.6275301997e-21  
2.1221724526e+05   -4.4548082890e+05  1.7360322130e-21  
2.1221724526e+05   -4.3846538277e+05  3.2550603993e-21  
2.1221724526e+05   -4.3144993665e+05  6.6186228119e-21  
2.1221724526e+05   -4.2443449052e+05  1.3020241597e-20  
2.1221724526e+05   -4.1741904440e+05  1.3345747637e-20  
2.1221724526e+05   -4.1040359828e+05  1.6709310050e-20  
2.1221724526e+05   -4.0338815215e+05  1.9964370449e-20  
2.1221724526e+05   -3.9637270603e+05  2.1049390582e-20  
2.1221724526e+05   -3.8935725990e+05  3.8843720765e-20  
2.1221724526e+05   -3.8234181378e+05  6.8898778452e-20  
2.1221724526e+05   -3.7532636765e+05  1.0383642674e-19  
2.1221724526e+05   -3.6831092153e+05  1.2965990591e-19  
2.1221724526e+05   -3.6129547540e+05  1.6731010452e-19  
2.1221724526e+05   -3.5428002928e+05  1.9573763201e-19  
2.1221724526e+05   -3.4726458316e+05  2.2991576620e-19  
2.1221724526e+05   -3.4024913703e+05  2.4814410444e-19  
2.1221724526e+05   -3.3323369091e+05  2.9968256076e-19  
2.1221724526e+05   -3.2621824478e+05  4.2738943043e-19  
2.1221724526e+05   -3.1920279866e+05  5.8319832154e-19  
2.1221724526e+05   -3.1218735253e+05  7.5571652270e-19  
2.1221724526e+05   -3.0517190641e+05  9.2790921783e-19  
2.1221724526e+05   -2.9815646029e+05  1.1049845036e-18  
2.1221724526e+05   -2.9114101416e+05  1.2906314483e-18  
2.1221724526e+05   -2.8412556804e+05  1.4454638213e-18  
2.1221724526e+05   -2.7711012191e+05  1.5255383071e-18  
2.1221724526e+05   -2.7009467579e+05  1.6828662264e-18  
2.1221724526e+05   -2.6307922966e+05  1.8589649940e-18  
2.1221724526e+05   -2.5606378354e+05  2.0808516113e-18  
2.1221724526e+05   -2.4904833742e+05  2.4197033988e-18  
2.1221724526e+05   -2.4203289129e+05  2.7185179435e-18  
2.1221724526e+05   -2.3501744517e+05  3.0451090035e-18  
2.1221724526e+05   -2.2800199904e+05  3.4020806273e-18  
2.1221724526e+05   -2.2098655292e+05  3.7245486109e-18  
2.1221724526e+05   -2.1397110679e+05  4.0650279287e-18  
2.1221724526e+05   -2.0695566067e+05  4.2953777029e-18  
2.1221724526e+05   -1.9994021454e+05  4.5167218101e-18  
2.1221724526e+05   -1.9292476842e+05  4.6545193670e-18  
2.1221724526e+05   -1.8590932230e+05  4.8065306876e-18  
2.1221724526e+05   -1.7889387617e+05  4.9603865425e-18  
2.1221724526e+05   -1.7187843005e+05  5.1792351033e-18  
2.1221724526e+05   -1.6486298392e+05  5.3499087703e-18  
2.1221724526e+05   -1.5784753780e+05  5.5002925607e-18  
2.1221724526e+05   -1.5083209167e+05  5.6916901122e-18  
2.1221724526e+05   -1.4381664555e+05  5.8234115564e-18  
2.1221724526e+05   -1.3680119943e+05  6.0419346112e-18  
2.1221724526e+05   -1.2978575330e+05  6.1373078809e-18  
2.1221724526e+05   -1.2277030718e+05  6.2784690002e-18  
2.1221724526e+05   -1.1575486105e+05  6.4734471181e-18  
2.1221724526e+05   -1.0873941493e+05  6.6430357649e-18  
2.1221724526e+05   -1.0172396880e+05  6.6789499313e-18  
2.1221724526e+05   -9.4708522679e+04  6.9189563848e-18  
2.1221724526e+05   -8.7693076555e+04  7.0901725618e-18  
2.1221724526e+05   -8.0677630430e+04  7.2788575629e-18  
